atm_id;atm_lat;atm_lon;nearest_malls_name;nearest_malls_dist_m;count_malls_100m;count_malls_300m;count_malls_500m;nearest_supermarkets_name;nearest_supermarkets_dist_m;count_supermarkets_100m;count_supermarkets_300m;count_supermarkets_500m;nearest_pharmacies_hospitals_name;nearest_pharmacies_hospitals_dist_m;count_pharmacies_hospitals_100m;count_pharmacies_hospitals_300m;count_pharmacies_hospitals_500m;count_banks_atms_100m;count_banks_atms_300m;count_banks_atms_500m;competitor_count_total
2468.0;52.583357;39.526968;Не удалось узнать название;324.3;0;0;2;Пятёрочка;107.0;0;2;7;Алоэ;313.9;0;0;7;0;0;3;8.0
2469.0;52.617159;39.556343;Москва;1.0;1;1;1;Пятёрочка;31.2;1;1;9;Социалочка;103.4;0;2;9;6;6;7;9.0
2470.0;52.629826;38.457955;Нет объектов;;0;0;0;Линия;5.4;1;1;1;Социалочка;710.4;0;0;0;0;0;0;1.0
2471.0;52.709365;41.466674;Версаль;291.9;0;1;2;Пятёрочка;301.8;0;0;2;Надежда-Фарм;142.4;0;4;8;1;1;3;4.0
2472.0;52.603319;39.575109;Меркурий;7.2;1;4;6;Красное&Белое;89.0;1;7;15;Не удалось узнать название;119.1;0;10;17;1;8;19;23.0
2473.0;51.712764;39.159728;Арена;225.2;0;1;1;Линия-1;3.8;1;6;11;Здоровый город;54.7;1;10;12;3;4;7;11.0
2474.0;53.443654;41.809201;Нет объектов;;0;0;0;Вина Кубани;99.2;1;3;9;Будь здоров;67.2;1;7;20;1;6;8;9.0
2475.0;52.609537;38.46975;"Деловой центр ""Галерея""";331.6;0;0;1;Магнит Экстра;28.9;1;3;6;Кожно-венерологический диспансер;201.2;0;2;3;0;0;2;2.0
2476.0;51.673785;39.254851;Спутник;376.2;0;0;1;Пятёрочка;179.7;0;2;3;Яблоко;52.1;1;6;10;0;0;4;5.0
2477.0;50.564155;36.560794;Не удалось узнать название;803.2;0;0;0;Европа;136.0;0;1;3;Социалочка;90.5;1;2;7;0;2;5;9.0
2478.0;50.594534;36.602027;Нет объектов;;0;0;0;1000 мелочей;37.2;1;4;5;Больница РЖД-Медицина;98.6;1;2;3;1;5;9;11.0
2479.0;55.670021;37.55248;Торговый центр «Черемушки»;11.8;1;2;2;Виктория;53.5;1;8;11;Горздрав;34.2;2;5;10;7;17;19;19.0
2480.0;55.817153;37.640039;Нет объектов;;0;0;0;Красное&Белое;100.5;0;1;3;Горздрав;124.7;0;1;7;2;6;10;18.0
2481.0;55.791749;37.748619;ТЦ «Измайловский пассаж»;345.8;0;0;2;Перекресток;344.6;0;0;2;Ева;246.8;0;1;8;2;5;10;10.0
2482.0;55.611851;37.601816;Гранд Юг;330.4;0;0;3;Мираторг;89.9;1;2;6;Горздрав;111.2;0;4;10;1;9;19;21.0
2483.0;55.731257;37.66601;Нет объектов;;0;0;0;Перекрёсток;156.1;0;5;14;Ригла;120.2;0;11;20;3;11;16;24.0
2484.0;55.868698;37.662452;Радужный;74.7;1;3;3;Не удалось узнать название;26.2;2;7;9;Здоров.ру;25.2;1;13;25;5;26;29;29.0
2485.0;55.679351;37.533751;Дом быта;159.4;0;1;1;Магнолия;58.0;2;2;7;Живика;36.9;3;8;16;1;2;4;6.0
2486.0;55.867253;37.704161;Нет объектов;;0;0;0;Пятёрочка;9.5;2;3;4;Столички;5.7;2;3;4;0;4;4;5.0
2487.0;55.863171;37.602148;FORT Отрадное;6.3;1;3;3;Перекресток;43.2;1;8;16;36,6;30.7;1;5;19;4;15;27;27.0
2488.0;55.639019;37.796975;"Торговый комплекс ""Монтавр""";315.7;0;0;1;Пятёрочка;378.2;0;0;3;Не удалось узнать название;327.8;0;0;4;0;0;0;1.0
2490.0;55.824258;37.634524;Нет объектов;;0;0;0;Винлаб;137.6;0;1;2;Горздрав;44.3;1;1;3;1;2;9;17.0
2491.0;55.749633;37.537434;Нет объектов;;0;0;0;Ароматный мир;23.3;3;7;10;36,6;32.4;2;7;12;2;19;27;31.0
2492.0;55.609853;37.49329;Нет объектов;;0;0;0;Винлаб;429.0;0;0;2;Ригла;401.1;0;0;3;0;0;5;15.0
2493.0;55.759122;37.624777;"Торговый центр ""Наутилус""";2.4;1;2;2;Малинка;12.7;2;2;6;Ригла;53.4;1;9;17;3;12;27;43.0
2494.0;55.626213;37.510161;"Торгово-развлекательный центр ""Спектр""";756.8;0;0;0;Пятёрочка;104.9;0;4;8;Апрель;88.7;1;3;6;1;5;6;7.0
2495.0;55.740568;37.408391;Трамплин;442.6;0;0;1;Ашан;211.3;0;1;6;36,6;264.3;0;2;12;0;0;11;21.0
2496.0;55.674164;37.560556;Торговый центр «Панорама»;505.2;0;0;0;Красное&Белое;17.2;2;2;3;Детская поликлиника;349.0;0;0;4;0;0;7;27.0
2497.0;55.633226;37.624256;Ритейл Парк;21.9;1;1;1;Ашан;75.9;1;2;2;36,6;37.2;1;2;2;4;6;10;11.0
2498.0;55.80398;37.637039;Нет объектов;;0;0;0;Дикси;227.3;0;3;8;Неофарм;41.3;1;3;10;1;8;12;20.0
2499.0;55.733346;37.577597;"Торговая галерея ""Акрополь""";921.5;0;0;0;Перекресток;246.5;0;1;3;Клиника ревматологии, нефрологии и профпатологии им. Е. М. Тареева;211.0;0;5;16;0;1;3;11.0
2500.0;55.807956;37.511508;Москва-Сокол;55.2;1;1;2;Перекрёсток;66.7;1;4;10;Диалог;212.7;0;1;15;2;14;22;30.0
2501.0;55.792108;37.540757;"Торговый комплекс ""Старт""";312.2;0;0;1;Перекрёсток;313.9;0;0;2;ЮниФарм;143.3;0;2;5;0;0;7;13.0
2502.0;55.669701;37.491656;"Торговый центр ""Звёздочка""";813.0;0;0;0;Винлаб;249.2;0;1;2;Не удалось узнать название;257.6;0;1;1;0;1;4;7.0
2503.0;55.768025;37.623483;Неглинная Галерея;207.0;0;1;1;Красное&Белое;127.2;0;5;7;Неофарм;104.7;0;11;28;6;17;29;56.0
2504.0;55.816601;37.619414;Нет объектов;;0;0;0;Пятёрочка;397.3;0;0;3;Московская аптека;79.5;2;2;4;0;0;5;8.0
2505.0;55.753438;37.612299;Nikolskaya Plaza;908.2;0;0;0;Гетнатун;385.8;0;0;2;Поликлиника управления делами Президента Российской Федерации;242.7;0;2;7;1;7;10;21.0
2506.0;55.849994;37.683239;"Торговый центр ""Компас""";275.3;0;1;1;Ароматный мир;1.0;2;3;7;Горздрав;78.9;1;1;4;0;2;4;5.0
2507.0;55.93127;37.494377;Центральный;269.3;0;1;1;Лента;36.3;1;6;6;Ригла;14.4;3;6;6;7;7;7;7.0
2508.0;55.11771;36.6134;Фантазия;758.5;0;0;0;Дикси;36.5;3;10;13;Хэлзфарм;6.6;2;6;10;3;6;6;12.0
2509.0;55.798328;37.698484;Нет объектов;;0;0;0;Лента;62.7;1;1;3;Горздрав;55.7;1;1;3;0;1;4;14.0
2510.0;55.700486;37.621678;Ереван Плаза;914.5;0;0;0;ДеКанто;113.3;0;5;6;ПланетаМед;103.9;0;3;6;1;5;10;12.0
2511.0;55.639964;37.758213;"Торговый центр ""Ключевой""";4.7;1;3;3;Лента;104.4;0;2;8;Столички;5.8;1;2;2;2;2;2;4.0
2512.0;55.451967;37.763207;Торговый квартал;13.7;1;1;2;Виктория;32.2;1;1;2;Любимая;363.3;0;0;1;4;4;4;6.0
2513.0;55.784405;37.673421;"Торговый центр ""Зенит""";814.6;0;0;0;Красное&Белое;183.4;0;2;7;Доктор Аль;206.1;0;3;10;0;0;2;12.0
2514.0;55.90305;37.450477;"Галерея ""citrus""";991.7;0;0;0;Пятёрочка;211.0;0;2;7;Медико-санитарная часть №3;193.8;0;2;5;0;0;1;3.0
2515.0;54.91752;37.426501;Корстон-Серпухов;34.2;1;2;3;Перекрёсток;107.4;0;4;9;Столички;138.9;0;2;3;4;7;11;19.0
2516.0;55.729397;37.617294;Европа;277.8;0;1;1;Ароматный мир;111.5;0;2;8;Поликлиника №2 имени Семашко;133.6;0;3;18;1;5;17;38.0
2517.0;54.192685;37.621193;"ТРЦ ""Гостиный двор""";181.3;0;3;5;Красное&Белое;48.6;1;5;6;Алоэ;175.1;0;6;11;6;9;18;26.0
2518.0;54.08065;38.213461;Нет объектов;;0;0;0;Пятёрочка;566.3;0;0;0;Поликлиника №4, Новомосковская городская клиническая больница;737.2;0;0;0;0;0;0;0.0
2519.0;56.884487;60.639084;Нет объектов;;0;0;0;Маяк;24.6;1;1;1;Аптека №7;216.9;0;1;4;5;5;7;10.0
2520.0;56.802272;60.598759;Дмитриевский;718.1;0;0;0;Магнит;29.1;1;2;7;ЛОРздрав;287.6;0;1;7;1;2;3;3.0
2521.0;57.914179;59.974439;Центральный;134.6;0;1;1;Монетка;6.9;2;3;5;Вита Экспресс;136.0;0;3;8;1;1;1;14.0
2522.0;56.835313;60.548768;Нет объектов;;0;0;0;Татищев;106.9;0;9;26;Сибирское здоровье;32.9;1;10;29;0;9;17;26.0
2523.0;51.718969;55.112622;Нет объектов;;0;0;0;Магнит;253.0;0;1;2;Поликлиника №2, ГКБ №3;183.3;0;3;4;0;1;1;5.0
2524.0;51.777489;55.143236;Нет объектов;;0;0;0;Пятёрочка;157.8;0;1;2;Данафарм;86.5;1;3;7;0;0;0;14.0
2525.0;51.7738;55.132322;Европа Азия;611.3;0;0;0;Магнит;78.1;1;3;6;Областной аптечный склад;78.0;2;4;9;0;1;5;12.0
2526.0;55.78114;37.238483;Не удалось узнать название;708.8;0;0;0;Мираторг;513.8;0;0;0;36,6;332.2;0;0;1;0;0;1;2.0
2527.0;55.771145;37.620177;Неглинная Галерея;554.0;0;0;0;Spar;114.0;0;4;8;36,6;74.5;1;14;35;5;11;27;37.0
2528.0;54.966065;39.027631;"ТЦ ""Кадо""";8.0;2;3;3;Лента;18.3;1;4;4;Столички;23.1;1;1;1;0;0;0;0.0
2529.0;55.836939;37.63791;Нет объектов;;0;0;0;Густо;94.8;1;2;3;Не удалось узнать название;112.2;0;2;4;0;2;3;4.0
2530.0;55.75783;37.58252;"Торговый центр ""Сфера""";655.1;0;0;0;SimpleWine;55.4;1;2;5;Ригла;221.4;0;2;9;1;5;13;26.0
2531.0;55.688878;37.540713;Универ Сити;650.2;0;0;0;Винлаб;71.2;1;2;17;Горздрав;148.8;0;5;20;0;3;11;19.0
2532.0;55.611119;37.606622;Гранд Юг;190.0;0;2;3;Да;87.6;1;4;6;Горздрав;20.7;2;4;11;4;16;21;22.0
2533.0;55.609929;37.603415;Гранд Юг;120.7;0;1;2;Пятёрочка;100.0;1;2;6;Горздрав;35.8;1;6;7;0;8;19;21.0
2534.0;55.729341;37.568515;Нет объектов;;0;0;0;Магнит;112.8;0;6;7;36,6;120.0;0;4;10;3;3;3;5.0
2535.0;55.745235;37.58173;Смоленский пассаж;257.0;0;1;1;Азбука Вкуса;225.9;0;2;5;Поликлиника №5 Управления делами Президента РФ;213.8;0;6;22;3;10;19;24.0
2536.0;55.757339;37.659173;Атриум;12.9;1;1;1;Перекрёсток;4.3;2;3;7;36,6;11.7;1;5;24;6;25;40;44.0
2537.0;55.691257;37.580625;Октябрь;514.5;0;0;0;Пятёрочка;173.8;0;3;8;Фармленд;150.2;0;6;11;1;2;3;6.0
2538.0;55.653111;37.537964;"Торговый центр ""Калужский""";390.4;0;0;1;Перекресток;364.2;0;0;2;Институт Рентгенрадиологии;275.0;0;1;2;1;2;6;6.0
2539.0;55.776502;37.537119;"Торговый центр ""На Беговой""";609.7;0;0;0;Пятёрочка;159.8;0;6;7;КедрФарма;99.4;1;7;11;0;1;2;5.0
2540.0;55.776502;37.537119;"Торговый центр ""На Беговой""";609.7;0;0;0;Пятёрочка;159.8;0;6;7;КедрФарма;99.4;1;7;11;0;1;2;5.0
2541.0;55.776502;37.537119;"Торговый центр ""На Беговой""";609.7;0;0;0;Пятёрочка;159.8;0;6;7;КедрФарма;99.4;1;7;11;0;1;2;5.0
2542.0;55.776502;37.537119;"Торговый центр ""На Беговой""";609.7;0;0;0;Пятёрочка;159.8;0;6;7;КедрФарма;99.4;1;7;11;0;1;2;5.0
2543.0;55.776502;37.537119;"Торговый центр ""На Беговой""";609.7;0;0;0;Пятёрочка;159.8;0;6;7;КедрФарма;99.4;1;7;11;0;1;2;5.0
2544.0;55.776502;37.537119;"Торговый центр ""На Беговой""";609.7;0;0;0;Пятёрочка;159.8;0;6;7;КедрФарма;99.4;1;7;11;0;1;2;5.0
2545.0;55.776502;37.537119;"Торговый центр ""На Беговой""";609.7;0;0;0;Пятёрочка;159.8;0;6;7;КедрФарма;99.4;1;7;11;0;1;2;5.0
2546.0;55.666624;37.51573;Рио;420.2;0;0;1;Красное&Белое;259.1;0;2;13;Горздрав;48.5;1;2;10;0;4;5;6.0
2547.0;55.660932;37.744073;Л-153;277.3;0;1;2;Ещё парочку;286.1;0;3;7;ФК Силик;202.2;0;3;8;0;3;20;21.0
2548.0;55.7836;37.560197;Нет объектов;;0;0;0;Перекрёсток;36.4;1;4;8;36,6;11.1;1;4;14;1;2;5;13.0
2549.0;55.727988;37.476061;"Торговый центр ""Времена года""";819.3;0;0;0;Перекресток;73.6;1;3;5;36,6;55.5;1;3;5;0;1;1;2.0
2550.0;55.709825;37.670465;Мозаика;310.4;0;0;1;Фрешка;240.1;0;2;13;Горздрав;231.7;0;2;3;0;1;4;16.0
2551.0;55.612146;37.606999;Каренфор;153.7;0;2;3;О'кей;80.0;1;3;6;36,6;127.1;0;2;10;2;17;19;22.0
2552.0;55.612146;37.606999;Каренфор;153.7;0;2;3;О'кей;80.0;1;3;6;36,6;127.1;0;2;10;2;17;19;22.0
2553.0;55.612146;37.606999;Каренфор;153.7;0;2;3;О'кей;80.0;1;3;6;36,6;127.1;0;2;10;2;17;19;22.0
2554.0;55.76169;37.658536;Атриум;496.9;0;0;1;Красное&Белое;166.1;0;1;7;Вита Экспресс;133.4;0;7;17;1;6;18;41.0
2555.0;55.75209;37.887184;"Торговый центр ""Реутов Парк""";25.0;1;2;3;Ашан;32.7;2;11;20;Неофарм;3.0;2;12;18;0;4;4;6.0
2556.0;55.757491;37.660817;Атриум;111.7;0;1;1;Перекрёсток;104.2;0;4;6;36,6;111.5;0;5;20;10;24;36;41.0
2557.0;55.773555;37.656362;Нет объектов;;0;0;0;Красное&Белое;244.8;0;1;6;Не удалось узнать название;53.3;2;4;11;1;9;26;36.0
2558.0;55.702729;37.509703;Любимый;409.1;0;0;2;Винлаб;302.8;0;0;14;Скайферт;93.9;1;7;12;8;13;18;20.0
2559.0;55.76172;37.604592;Нет объектов;;0;0;0;Ароматный мир;399.7;0;0;4;"Медико-эстетический центр ""Руж""";13.0;1;6;22;1;3;15;25.0
2563.0;55.70772;37.80002;"Торговый центр ""Да""";835.2;0;0;0;Пятёрочка;309.2;0;0;4;Горздрав;427.7;0;0;2;0;0;1;3.0
2564.0;55.749633;37.537434;Нет объектов;;0;0;0;Ароматный мир;23.3;3;7;10;36,6;32.4;2;7;12;2;19;27;31.0
2565.0;55.751999;37.585413;Lotte Plaza;134.2;0;1;1;Азбука Вкуса;117.8;0;5;11;36,6;86.1;2;11;31;1;6;22;36.0
2566.0;55.744637;37.566072;"Торгово-развлекательный центр ""Европейский""";19.0;1;1;1;Перекресток;98.9;1;4;5;36,6;104.3;0;6;11;3;16;19;24.0
2567.0;55.875804;37.665551;"Торговый центр ""Клён""";4.3;1;1;1;Дикси;99.9;1;1;2;Горздрав;41.5;1;1;2;2;5;6;21.0
2568.0;55.706883;37.592096;ТРЦ «Гагаринский»;8.0;1;1;2;Ашан;43.9;1;2;2;36,6;266.8;0;3;10;2;7;13;17.0
2569.0;55.711316;37.652777;Roomer;179.3;0;2;2;Мираторг;244.2;0;2;8;Медси;154.8;0;4;10;0;9;16;32.0
2570.0;55.763346;37.551241;Нет объектов;;0;0;0;SimpleWine;258.5;0;0;0;Флорист-Мед;117.7;0;5;7;0;1;3;7.0
2571.0;55.68264;37.661787;Торгово-развлекательный центр «Нора»;72.4;1;1;2;Перекрёсток;70.2;1;2;6;36,6;30.2;2;6;13;4;10;14;19.0
2572.0;56.779338;60.547869;Нет объектов;;0;0;0;Минимарт;14.2;1;1;2;Ортопедия;303.1;0;0;1;0;0;0;0.0
2573.0;55.186397;61.299086;Лайнер;28.1;2;2;3;Пятёрочка;17.5;2;8;14;Классика;40.9;1;2;10;0;1;4;15.0
2575.0;55.177139;61.429153;Диско;1.9;1;1;1;Монетка;21.5;1;4;5;Фармленд;46.7;2;3;5;1;2;2;2.0
2576.0;55.166912;61.459085;Башня;1006.0;0;0;0;Красное&Белое;62.8;2;7;9;Вита Экспресс;54.8;2;3;8;2;4;5;11.0
2577.0;55.185929;61.4343;Агат;1.4;1;2;2;Магнит;3.3;1;8;11;Фармленд;104.4;0;5;8;2;4;4;4.0
2578.0;56.758023;60.609925;Нет объектов;;0;0;0;Пятёрочка;320.5;0;0;1;Поликлиника Центральной городской клинической больницы №24;303.0;0;0;1;0;1;2;2.0
2579.0;55.195041;61.346966;ТК «Магнолия»;453.2;0;0;1;Магнит;23.5;1;4;15;Живика;7.1;1;5;13;1;5;11;15.0
2580.0;54.078901;61.530366;ТК «Универсальный»;122.0;0;4;4;The Beer Story;2.7;5;14;18;Классика;7.3;2;8;15;4;6;7;9.0
2581.0;56.909819;59.931275;Мегаполис;686.1;0;0;0;Марс;8.9;2;4;8;Живика;133.9;0;2;2;2;2;2;5.0
2582.0;55.112978;61.611277;ТК «Слава»;5.9;1;1;3;Spar;49.2;1;2;10;Классика;15.7;2;5;12;8;9;13;20.0
2583.0;57.173757;65.558331;Заречная Блошинка;540.5;0;0;0;Ярче!;209.1;0;1;3;Экона;79.4;1;5;6;1;5;5;6.0
2584.0;57.126216;65.523054;Континент;6.2;1;1;2;Пятёрочка;226.5;0;2;7;Экона;91.9;1;7;9;2;3;3;3.0
2585.0;57.133695;65.561403;ТРЦ «Премьер»;7.3;1;2;4;Красное&Белое;324.3;0;0;1;Фармленд;15.4;2;2;2;4;4;4;5.0
2586.0;57.120011;65.57389;Яркий Сибиряк;15.5;2;3;3;Монетка;456.2;0;0;1;Фармакопейка;246.9;0;2;6;0;0;3;9.0
2587.0;57.139747;65.567934;Премьер Дом;700.6;0;0;0;Белорусские продукты;275.3;0;1;7;Тюменский Научно-Исследовательский Институт Краевой Инфекционной Патологии;95.9;1;4;11;1;4;7;10.0
2588.0;57.12432;65.608322;Хоздвор;853.3;0;0;0;Красное&Белое;144.6;0;1;3;Вита Экспресс;267.9;0;2;3;1;2;3;3.0
2589.0;48.696519;44.493628;ТЦ Ворошиловский;565.2;0;0;0;Пятёрочка;91.3;1;5;7;Волгофарм;166.1;0;6;14;0;2;6;10.0
2590.0;55.76875;37.645591;Нет объектов;;0;0;0;Магнолия;109.0;0;2;7;Столичные аптеки;102.2;0;6;12;3;10;23;38.0
2591.0;57.10702;65.559319;ТЦ «Дарина»;355.6;0;0;1;Красное&Белое;145.3;0;1;5;Фармленд;14.0;1;3;7;5;5;5;7.0
2592.0;57.116629;65.551935;Кристалл;148.9;0;1;1;Ашан;4.9;1;2;5;Фармленд;218.1;0;1;2;0;0;0;3.0
2593.0;57.173757;65.558331;Заречная Блошинка;540.5;0;0;0;Ярче!;209.1;0;1;3;Экона;79.4;1;5;6;1;5;5;6.0
2594.0;56.817183;60.538536;Радуга Парк;79.6;2;2;2;О’кей;162.7;0;2;3;Вита Экспресс;204.8;0;3;5;3;4;4;8.0
2595.0;58.228842;68.284322;"ТЦ ""Арбат""";5.6;1;2;2;Пятёрочка;22.1;1;3;8;Будь здоров!;70.6;1;4;7;4;4;6;17.0
2596.0;57.152384;65.567152;Гудвин;582.1;0;0;0;Перекресток;1.6;1;1;3;Вита Экспресс;117.7;0;1;4;0;1;5;7.0
2597.0;56.650043;66.31579;Не удалось узнать название;5.2;1;3;3;Пятёрочка;175.1;0;2;2;Фармленд;16.4;1;1;1;0;1;1;1.0
2598.0;57.114049;65.626953;Нет объектов;;0;0;0;Доброцен;595.1;0;0;0;Нет объектов;;0;0;0;0;0;0;0.0
2599.0;58.242004;68.275932;"ТРК ""Рио""";564.6;0;0;0;Монетка;201.0;0;1;1;36,6;4.6;1;1;2;1;2;2;4.0
2600.0;58.221724;68.278214;ТД «Дружба»;334.6;0;0;3;Монетка;285.4;0;1;9;Фармленд;203.0;0;8;13;1;2;10;12.0
2601.0;57.146051;65.541954;Галерея «Вояж»;6.3;1;2;2;Перекресток;23.4;1;2;5;Мужская консультация;235.9;0;3;6;0;1;1;7.0
2602.0;57.142423;65.589754;Нет объектов;;0;0;0;Магнит;2.5;2;7;14;Магнит;43.8;1;5;12;5;5;8;8.0
2603.0;57.146276;65.552743;Калинка;288.0;0;1;1;Монетка;232.3;0;1;3;МСЧ Нефтянник;86.5;1;2;10;1;3;6;8.0
2604.0;57.169975;65.567341;Зелёный берег;7.8;1;1;3;Лента;27.5;1;2;3;Фармленд;53.3;1;2;3;1;1;3;6.0
2606.0;54.195076;37.543803;"ТЦ ""Маршал""";469.7;0;0;1;Точка;45.0;2;3;5;Здесь аптека;336.7;0;0;2;0;0;1;1.0
2607.0;54.228901;37.628289;Пенаты;997.3;0;0;0;Пятёрочка;19.1;1;1;3;Алоэ;405.5;0;0;1;0;0;0;0.0
2608.0;54.769103;32.081749;"ТРЦ ""Макси""";39.2;1;1;1;Лента;40.7;1;6;9;Линия здоровья;207.7;0;0;0;4;4;5;6.0
