id,atm_group,bank_name,Is_24_7,Contactless_technologies,QR-codes,USD,EUR,Cash_In,Cash_Out,Non-cash_pay,Account_statement,Acсess_for_disabled,Transfer_p2p,Transfer_a2a,Loan_pay
2222.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2223.0,3185.5,Газпромбанк,False,False,False,False,False,False,True,True,False,False,False,False,False
2226.0,3185.5,Газпромбанк,False,False,False,False,False,False,True,True,False,False,False,False,False
2228.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2231.0,3185.5,Газпромбанк,False,False,False,False,False,False,True,True,False,False,False,False,False
2237.0,3185.5,Газпромбанк,True,False,False,False,False,True,False,False,False,False,False,False,False
2242.0,3185.5,Газпромбанк,False,True,True,False,False,True,True,True,False,False,False,False,False
2245.0,3185.5,Газпромбанк,True,True,False,False,False,False,True,True,False,False,False,False,False
2246.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
2250.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2252.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2258.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
2260.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
2280.0,3185.5,Газпромбанк,True,False,False,False,False,True,True,True,False,False,False,False,False
2281.0,3185.5,Газпромбанк,False,False,False,False,False,True,False,False,False,False,False,False,False
2283.0,3185.5,Газпромбанк,True,False,False,False,False,True,True,True,False,False,False,False,False
2284.0,3185.5,Газпромбанк,False,False,False,False,False,True,False,False,False,False,False,False,False
2285.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
2287.0,3185.5,Газпромбанк,False,False,False,False,False,True,False,False,False,False,False,False,False
2290.0,3185.5,Газпромбанк,True,False,False,False,False,True,True,True,False,True,False,False,False
2291.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2293.0,3185.5,Газпромбанк,False,False,False,False,False,True,True,True,False,False,False,False,False
2304.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2307.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2309.0,3185.5,Газпромбанк,False,False,False,False,False,True,False,False,False,False,False,False,False
2310.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,True,False,False,False
2311.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,True,False,False,False
2312.0,3185.5,Газпромбанк,True,False,False,False,False,True,False,False,False,False,False,False,False
2313.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2314.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2315.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
2316.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2317.0,3185.5,Газпромбанк,False,True,True,False,False,True,True,True,False,True,False,False,False
2318.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2321.0,3185.5,Газпромбанк,True,False,False,False,False,True,False,False,False,False,False,False,False
2322.0,3185.5,Газпромбанк,False,True,True,False,False,True,True,True,False,False,False,False,False
2325.0,3185.5,Газпромбанк,True,False,False,False,False,True,False,False,False,True,False,False,False
2326.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2328.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2329.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2330.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2331.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2333.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2334.0,3185.5,Газпромбанк,True,False,False,False,False,False,False,False,False,False,False,False,False
2335.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2336.0,3185.5,Газпромбанк,True,False,False,False,False,True,False,False,False,False,False,False,True
2337.0,3185.5,Газпромбанк,True,False,False,False,False,True,False,False,False,False,False,False,True
2338.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2339.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2343.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2346.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2348.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2349.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2350.0,3185.5,Газпромбанк,True,True,False,False,False,True,True,True,False,False,False,False,False
2351.0,3185.5,Газпромбанк,True,False,False,False,False,True,False,False,False,False,False,False,True
2353.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2357.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
2358.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
2360.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
2362.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2363.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2364.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2368.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2369.0,3185.5,Газпромбанк,False,False,False,False,False,True,False,False,False,False,False,False,False
2371.0,3185.5,Газпромбанк,True,False,False,False,False,False,False,False,False,False,False,False,False
2372.0,3185.5,Газпромбанк,True,False,False,False,False,False,False,False,False,False,False,False,False
2373.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,True,False,False,False
2383.0,3185.5,Газпромбанк,True,True,False,False,False,True,True,True,False,False,False,False,False
2388.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2391.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2394.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2397.0,3185.5,Газпромбанк,True,False,False,False,False,False,False,False,False,False,False,False,False
2400.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
2403.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2404.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2405.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2407.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,True,False,False,False
2410.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2416.0,3185.5,Газпромбанк,True,False,False,False,False,False,False,False,False,False,False,False,False
2417.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2420.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
2427.0,3185.5,Газпромбанк,True,True,False,False,False,False,True,True,False,False,False,False,False
2430.0,3185.5,Газпромбанк,True,False,False,False,False,True,False,False,False,False,False,False,False
2435.0,3185.5,Газпромбанк,True,True,False,False,False,False,True,True,False,False,False,False,False
2437.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
2446.0,3185.5,Газпромбанк,True,True,False,False,False,False,True,True,False,False,False,False,False
2447.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2451.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2454.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2456.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2457.0,3185.5,Газпромбанк,True,True,False,False,False,True,True,True,False,False,False,False,False
2467.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
2469.0,3185.5,Газпромбанк,False,False,False,False,False,True,False,False,False,False,False,False,False
2474.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2477.0,3185.5,Газпромбанк,False,False,False,False,False,False,False,False,False,False,False,False,False
2484.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2486.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,True,False,False,False
2487.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,True,False,False,False
2490.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
2492.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,True,False,False,False
2498.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2501.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2502.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
2507.0,3185.5,Газпромбанк,False,False,False,False,False,False,True,True,False,False,False,False,False
2509.0,3185.5,Газпромбанк,True,True,False,False,False,False,True,True,False,False,False,False,False
2514.0,3185.5,Газпромбанк,False,True,True,False,False,True,True,True,False,False,False,False,False
2516.0,3185.5,Газпромбанк,True,True,False,False,False,True,True,True,False,True,False,False,False
2518.0,3185.5,Газпромбанк,False,True,False,False,False,False,True,True,False,False,False,False,False
