id,atm_group,address_raw,address_geocoded,geo_lon,geo_lat,country,region,municipality,city,street,house,population_density_per_km2,target,is_24_7,contactless_tech,qr_codes,usd_available,eur_available,cash_in,cash_out,cashless_pay,account_statement,access_for_disabled,transfer_p2p,transfer_a2a,loan_payments,nearest_malls_dist_m,count_malls_300m,nearest_supermarkets_dist_m,count_supermarkets_300m,nearest_pharmacies_hospitals_dist_m,count_pharmacies_hospitals_300m,count_banks_atms_300m,nearest_cafes_dist_m,count_cafes_300m,nearest_restaurants_dist_m,count_restaurants_300m,nearest_public_transport_dist_m,count_public_transport_300m,nearest_parking_dist_m,count_parking_300m,nearest_education_dist_m,count_education_300m,nearest_subway_dist_m,nearest_post_offices_dist_m,count_post_offices_300m,has_subway_nearby,nearest_offices_dist_m,count_offices_100m,count_offices_300m,count_offices_500m,count_offices_1000m,count_payment_terminals_100m,count_payment_terminals_300m,count_payment_terminals_500m,count_payment_terminals_1000m,nearest_payment_terminals_dist_m,count_money_transfer_100m,count_money_transfer_300m,count_money_transfer_500m,count_money_transfer_1000m,nearest_money_transfer_dist_m,nearest_shops_food_small_dist_m,count_shops_food_small_100m,count_shops_food_small_300m,count_shops_food_small_500m,count_shops_food_small_1000m,count_hypermarkets_100m,count_hypermarkets_300m,count_hypermarkets_500m,count_hypermarkets_1000m,nearest_hypermarkets_dist_m,count_markets_100m,count_markets_300m,count_markets_500m,count_markets_1000m,nearest_markets_dist_m,nearest_fitness_sport_dist_m,count_fitness_sport_100m,count_fitness_sport_300m,count_fitness_sport_500m,count_fitness_sport_1000m,nearest_hotels_hostels_dist_m,count_hotels_hostels_100m,count_hotels_hostels_300m,count_hotels_hostels_500m,count_hotels_hostels_1000m,count_railway_stations_100m,count_railway_stations_300m,count_railway_stations_500m,count_railway_stations_1000m,nearest_railway_stations_dist_m,count_residential_buildings_100m,count_residential_buildings_300m,count_residential_buildings_500m,count_residential_buildings_1000m,nearest_residential_buildings_dist_m,count_residential_landuse_100m,count_residential_landuse_300m,count_residential_landuse_500m,count_residential_landuse_1000m,nearest_residential_landuse_dist_m,nearest_fuel_dist_m,count_fuel_100m,count_fuel_300m,count_fuel_500m,count_fuel_1000m,count_highway_pedestrian_100m,count_highway_pedestrian_300m,count_highway_pedestrian_500m,count_highway_pedestrian_1000m,nearest_highway_pedestrian_dist_m,nearest_footway_100m_dist_m,count_footway_100m_100m,count_landuse_mix_100m,count_landuse_mix_300m,count_landuse_mix_500m,count_landuse_mix_1000m,nearest_landuse_mix_dist_m,land_use_type,land_use_dist_m,city_center_dist_m,is_city_center,population,city_type,city_size_category,federal_district,macro_region,grp_per_capita_2023_rub,avg_salary_oct_2025_rub,avg_income_q3_2025_rub,is_federal_city,is_federal_district_capital
2019.0,496.5,VOLKOVA 16-B              NOVOMICHURIN,"Россия, Рязанская область, Пронский район, Новомичуринск, улица Волкова, 16Б",39.747765,54.038344,Россия,Рязанская область,Новомичуринское городское поселение,Новомичуринск,улица Волкова,16Б,27.65,-0.1079824610186854,True,True,True,False,False,True,True,True,True,True,True,False,False,,0,94.8,0,105.3,1,0,150.7,1,584.1,0,915.8,0,372.1,0,0.0,0,0.0,96.6,2,False,15.7,2,3,3,4,0,0,0,0,,0,0,0,0,,505.7,0,0,0,7,0,0,0,0,,1,1,1,1,72.4,459.7,0,0,2,3,581.5,0,0,0,1,0,0,0,0,,0,0,0,0,,0,0,3,6,341.0,724.7,0,0,0,1,0,0,0,0,,128.4,0,0,0,3,10,341.0,residential,341.0,,0,,,,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
2021.0,496.5,OKTYABRSKAYA 24           KABANSK     ,"Россия, Республика Бурятия, Кабанский район, село Кабанск, Октябрьская улица, 24",106.653416,52.05418,Россия,Республика Бурятия,Кабанский район,село Кабанск,Октябрьская улица,24,2.77,0.0007007466601096,False,False,False,False,False,True,True,False,True,True,True,False,False,470.4,0,91.2,1,182.2,0,5,89.9,2,,0,245.9,2,15.7,4,0.0,0,0.0,119.9,1,False,211.4,0,2,3,3,0,0,0,0,,0,0,0,0,,258.4,0,1,1,2,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,234.4,0,0,1,1,425.7,,0,0,0,0,0,0,0,0,,,0,0,0,1,1,425.7,commercial,211.4,,0,,,,ДФО,far_east,1941987.857142857,148263.98333333334,135440.0,False,False
2022.0,496.5,SADOVAYA 27B              KRIVODANOVKA,"Россия, Новосибирский район, село Криводановка, Садовая улица, 27",82.646821,55.086337,Россия,Новосибирская область,Криводановский сельсовет,село Криводановка,Садовая улица,27,15.76,-0.0276573657875183,False,False,False,False,False,True,True,False,True,False,True,False,False,,0,,0,78.1,2,1,183.9,1,143.6,1,137.5,4,552.3,0,213.5,1,0.0,70.1,2,False,163.8,0,1,1,1,0,0,0,0,,0,0,0,0,,104.7,0,6,9,12,0,0,0,0,,0,0,0,0,,633.4,0,0,0,1,,0,0,0,0,0,0,0,0,,0,0,0,0,,1,3,9,25,71.4,,0,0,0,0,0,0,0,0,,25.8,1,1,3,9,25,71.4,residential,71.4,18755.0,0,,,,СФО,siberia,650000.0,88426.8,38000.0,False,True
2023.0,496.5,SOVETSKAYA 19             KUGESI      ,"Россия, Чувашская Республика — Чувашия, Чебоксарский муниципальный округ, посёлок городского типа Кугеси, Советская улица, 19",47.294611,56.029642,Россия,Чувашская Республика — Чувашия,Чебоксарский муниципальный округ,посёлок городского типа Кугеси,Советская улица,19,62.69,-0.0778711918613832,True,True,True,False,False,True,True,True,True,True,True,False,False,,0,483.9,0,696.9,0,0,90.5,1,571.7,0,131.3,4,53.7,5,0.0,0,0.0,146.7,2,False,72.1,1,4,5,12,0,0,0,0,,0,0,0,0,,216.8,0,1,2,8,0,0,0,0,,0,0,0,2,572.9,120.7,0,2,2,4,75.2,1,1,1,1,0,0,0,0,,0,0,0,0,,0,0,1,1,482.6,589.1,0,0,0,1,0,0,0,0,,77.4,5,0,0,1,1,482.6,residential,482.6,8530.1,0,,,,ПФО,central,610000.0,87942.1,70000.0,False,False
2024.0,496.5,KOMMUNAROV 89             ELETS       ,"Россия, Липецкая область, Елец, улица Коммунаров, 89",38.474619,52.626262,Россия,Липецкая область,городской округ Елец,Елец,улица Коммунаров,89,46.06,-0.0246516032485387,False,True,True,False,False,True,True,True,True,True,True,False,False,,0,157.1,1,261.5,1,1,578.9,0,308.0,0,305.6,0,,0,0.0,0,0.0,137.4,1,False,531.7,0,0,0,5,0,0,0,0,,0,0,0,0,,654.8,0,0,0,3,0,0,0,0,,0,0,0,0,,706.4,0,0,0,2,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,4,16,212.4,,0,0,0,0,0,0,0,1,577.6,,0,0,3,6,19,110.6,industrial,110.6,1804.9,0,,,,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
2025.0,1022.0,ABB 35 STROITELEJ PR.     ALMETEVSK   ,"Россия, Республика Татарстан (Татарстан), Альметьевск, проспект Строителей, 35",52.272356,54.902765,Россия,Республика Татарстан (Татарстан),муниципальное образование Альметьевск,Альметьевск,проспект Строителей,35,57.83,-0.1025153879553876,False,False,False,False,False,False,False,False,False,False,False,False,False,192.8,0,99.9,0,100.4,6,4,142.7,2,297.2,1,68.5,2,89.8,3,,0,,,0,False,209.2,0,1,5,15,0,0,0,2,557.1,0,0,0,0,,167.0,0,4,6,34,0,0,0,0,,0,0,0,0,,572.9,0,0,0,2,646.7,0,0,0,2,0,0,0,0,,0,0,0,0,,0,0,2,5,408.3,596.5,0,0,0,2,0,0,2,3,417.8,35.2,5,0,0,2,7,408.3,residential,408.3,1561.5,0,,,,ПФО,central,900000.0,93970.8,70000.0,False,False
2027.0,496.5,MELNIKOVA 106             CHERLAK     ,"Россия, Омская область, рабочий посёлок Черлак, улица Мельникова, 106",74.797899,54.151887,Россия,Омская область,Черлакское городское поселение,рабочий посёлок Черлак,улица Мельникова,106,13.47,-0.0506266855287384,True,False,False,False,False,True,True,False,True,False,True,False,False,285.4,0,30.7,0,129.0,2,2,,0,,0,,0,,0,0.0,0,0.0,148.8,1,False,165.4,0,3,4,6,0,0,0,0,,0,0,0,0,,617.0,0,0,0,1,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,9,31,134,119.1,,0,0,0,0,0,0,0,0,,,0,0,9,31,134,119.1,residential,119.1,,0,,,,СФО,siberia,520000.0,96647.95,38000.0,False,False
2030.0,496.5,KUYBYSHEVA 27             ZAVITINSK   ,"Россия, Амурская область, Завитинск, улица Куйбышева, 27/72",129.443612,50.111562,Россия,Амурская область,Завитинский муниципальный округ,Завитинск,улица Куйбышева,27/72,2.07,-0.1450012314747548,False,False,False,False,False,True,True,False,True,False,True,False,False,,0,4.5,0,73.7,2,3,153.9,2,377.6,0,241.9,4,75.1,7,0.0,0,0.0,123.0,1,False,49.9,2,3,3,4,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,729.3,0,0,0,1,0,0,0,0,,0,2,10,10,245.1,1,5,15,53,89.4,,0,0,0,0,0,0,0,0,,,0,1,7,18,62,89.4,residential,89.4,,0,,,,ДФО,far_east,1941987.857142857,148263.98333333334,135440.0,False,False
2032.0,496.5,MONTAZHNIKOV 38           KIROV       ,"Россия, Киров, улица Монтажников, 38",49.615813,58.609502,Россия,Кировская область,муниципальное образование Киров,Киров,улица Монтажников,38,9.27,-0.1147891151306905,False,True,True,False,False,True,True,True,True,True,True,False,False,254.0,0,20.7,1,72.0,0,0,801.8,0,171.7,1,110.0,4,43.5,3,0.0,0,0.0,102.4,1,False,228.8,0,2,2,7,0,0,0,0,,0,0,0,0,,128.3,0,3,5,10,0,0,0,0,,0,0,0,0,,430.9,0,0,1,1,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,3,12,342.7,719.7,0,0,0,4,0,0,0,0,,53.8,7,0,0,3,15,342.7,residential,342.7,3019.1,0,521971.0,regional_capital,large,ПФО,central,610000.0,87942.1,70000.0,False,False
2033.0,496.5,POBEDY 67/2               PETROPAVLOVS,"Россия, Камчатский край, Петропавловск-Камчатский, проспект Победы, 67/2",158.588014,53.070598,Россия,Камчатский край,городской округ Петропавловск-Камчатский,Петропавловск-Камчатский,проспект Победы,67/2,0.63,0.0190607428520956,False,True,True,False,False,True,True,True,True,False,True,False,False,15.7,0,182.1,0,294.7,1,4,3.1,7,55.1,7,278.0,2,108.2,4,,0,,,0,False,197.6,0,4,8,12,0,0,0,0,,0,0,0,0,,344.6,0,0,3,12,0,0,0,0,,0,0,0,0,,,0,0,0,0,71.8,1,2,3,3,0,0,0,0,,0,0,0,0,,0,0,1,3,456.0,255.6,0,1,1,2,0,0,0,0,,,0,0,1,5,12,255.6,industrial,255.6,6888.4,0,181054.0,regional_capital,medium,ДФО,far_east,1400000.0,140000.0,105000.0,False,False
2034.0,496.5,POLEVAYA 4                MEDVEDEVO   ,"Россия, Республика Марий Эл, городское поселение Медведево, посёлок городского типа Медведево, Полевая улица, 4",47.803983,56.637595,Россия,Республика Марий Эл,городское поселение Медведево,посёлок городского типа Медведево,Полевая улица,4,28.11,-0.0274751961229577,True,False,False,False,False,True,True,False,True,False,True,False,False,365.2,0,109.6,3,,0,0,424.0,0,274.5,1,139.4,6,242.5,1,0.0,0,0.0,278.0,1,False,92.4,1,3,6,12,0,0,0,0,,0,0,0,0,,99.0,1,4,9,14,0,0,0,0,,0,0,0,0,,430.2,0,0,1,1,,0,0,0,0,0,0,0,0,969.2,0,0,1,20,439.1,0,2,2,6,166.1,644.5,0,0,0,2,0,0,1,1,466.0,,0,0,2,2,8,166.1,commercial,92.4,5131.4,0,,,,ПФО,central,610000.0,87942.1,70000.0,False,False
2035.0,496.5,UPITA 5A                  KIROV       ,"Россия, Киров, улица Андрея Упита, 5А",49.591199,58.605578,Россия,Кировская область,муниципальное образование Киров,Киров,улица Андрея Упита,5А,9.27,-0.1013755908540726,False,False,False,False,False,True,True,False,True,False,True,False,False,,0,,0,17.2,0,2,142.4,1,465.7,0,70.5,6,176.2,4,250.2,1,0.0,0.0,0,False,5.9,4,4,4,16,0,0,0,1,990.0,0,0,0,0,,21.8,2,4,5,8,0,0,0,0,,0,0,0,0,,630.3,0,0,0,1,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,3,8,189.9,710.4,0,0,0,0,0,0,0,0,,16.5,6,0,0,0,0,,residential,189.9,1739.6,0,521971.0,regional_capital,large,ПФО,central,610000.0,87942.1,70000.0,False,False
2038.0,3185.5,"PUSHKINSKAJA, 20          ORENBURG    ","Россия, Оренбург, Пушкинская улица, 20",55.101195,51.7617,Россия,Оренбургская область,городской округ Оренбург,Оренбург,Пушкинская улица,20,15.4,-0.1142516675766645,True,False,False,False,False,True,False,False,False,False,False,False,False,408.8,0,248.9,2,210.4,1,5,45.4,13,113.1,12,353.2,0,163.8,1,73.8,4,0.0,0.0,0,False,220.4,0,3,10,32,0,0,0,0,,0,0,0,0,,493.6,0,0,1,7,0,0,0,0,,0,0,0,0,,704.5,0,0,0,4,79.1,1,1,1,3,0,0,0,1,927.5,0,0,0,0,,0,0,0,0,111.2,,0,0,0,0,0,1,1,35,160.0,53.8,3,0,9,35,107,111.2,residential,111.2,646.2,1,572188.0,regional_capital,large,ПФО,central,610000.0,87942.1,70000.0,False,False
2040.0,3185.5,"POBEDY, 1A                ORENBURG    ","Россия, Оренбург, проспект Победы, 1А",55.103495,51.770902,Россия,Оренбургская область,городской округ Оренбург,Оренбург,проспект Победы,1А,15.4,-0.0014705937996398,False,False,False,False,False,True,False,False,False,False,False,False,False,53.0,4,22.5,3,126.3,7,4,64.7,8,31.5,5,59.1,8,44.2,8,279.3,2,0.0,0.0,0,False,13.6,3,5,12,40,0,0,0,0,,0,0,0,0,,237.6,0,2,5,11,0,0,0,0,,0,0,0,1,862.1,21.5,1,1,1,7,471.4,0,0,1,7,0,0,0,0,,0,0,0,0,,0,4,24,95,173.7,,0,0,0,0,0,0,3,11,423.3,38.4,6,0,5,27,101,173.7,residential,173.7,573.0,1,572188.0,regional_capital,large,ПФО,central,610000.0,87942.1,70000.0,False,False
2042.0,3185.5,"7KOZHUHOVSKAJA,VL3A       MOSKVA      ","Россия, Москва, 7-я Кожуховская улица, вл5Б",37.670465,55.709825,Россия,Москва,unknown,Москва,7-я Кожуховская улица,вл5Б,5116.75,-0.0472112971832338,False,False,False,False,False,False,False,False,False,False,False,False,False,310.4,0,240.1,2,231.7,2,1,137.7,13,62.3,33,199.7,10,172.1,2,0.0,0,0.0,0.0,0,False,111.4,0,5,14,85,0,0,1,3,462.0,0,0,0,1,566.5,308.5,0,0,4,32,0,0,0,0,,0,1,1,1,162.4,210.0,0,1,2,6,103.7,0,1,3,11,0,0,0,2,844.6,0,0,0,0,,0,1,4,21,200.4,32.7,1,1,2,4,0,0,0,0,,105.9,0,0,2,5,28,123.3,commercial,123.3,4013.6,0,13149803.0,federal_city,million+,ЦФО,central,2463550.0,173747.6,120000.0,True,True
2044.0,3185.5,"TOVARNAJA, VL. 2          CHEHOV      ","Россия, Московская область, Чехов, Товарная улица, 2",37.489086,55.146805,Россия,Московская область,муниципальный округ Чехов,Чехов,Товарная улица,2,177.78,-0.072293879303831,False,True,False,False,False,True,True,True,False,True,False,False,False,14.5,1,41.9,8,13.6,4,6,106.2,2,177.1,5,139.4,3,49.2,15,226.0,1,0.0,0.0,0,False,16.4,1,5,11,16,0,3,4,4,138.4,0,0,0,0,,223.8,0,3,3,12,0,0,0,0,,0,0,0,0,,635.5,0,0,0,2,,0,0,0,0,0,0,1,1,308.8,0,0,0,0,,0,1,6,14,272.1,469.6,0,0,1,1,0,0,0,0,,151.8,0,0,2,9,22,272.1,residential,272.1,25473.1,0,,,,ЦФО,central,800000.0,119731.5,85000.0,False,False
2045.0,3185.5,"NAHIMOVSK, 57             MOSKVA      ","Россия, Москва, Нахимовский проспект, 57",37.561032,55.678326,Россия,Москва,unknown,Москва,Нахимовский проспект,57,5116.75,-0.041349626558098,False,True,False,False,False,True,True,True,False,False,False,False,False,878.1,0,106.0,3,11.8,8,8,127.5,5,41.1,6,27.2,18,326.1,0,271.0,1,27.2,273.8,1,True,101.7,0,6,21,69,0,0,0,1,947.0,0,0,0,1,892.4,57.6,1,9,13,36,0,0,0,0,,0,0,0,1,909.0,284.9,0,1,1,7,180.4,0,2,2,3,0,1,1,2,125.8,0,0,0,1,629.6,0,0,0,0,298.2,491.9,0,0,1,2,0,0,0,0,,20.9,25,0,1,5,21,298.2,residential,298.2,7825.8,0,13149803.0,federal_city,million+,ЦФО,central,2463550.0,173747.6,120000.0,True,True
2047.0,3185.5,"LOMONOSOVSKI,15           MOSKVA      ","Россия, Москва, Ломоносовский проспект, 15",37.540713,55.688878,Россия,Москва,unknown,Москва,Ломоносовский проспект,15,5116.75,-0.0514718509716216,True,True,True,False,False,True,True,True,False,False,False,False,False,650.2,0,71.2,2,148.8,5,3,141.4,2,206.4,4,155.2,17,77.4,7,0.0,0,0.0,0.0,0,False,47.4,1,5,14,49,0,0,0,0,,0,0,0,1,871.0,151.3,0,0,0,0,0,0,0,0,,0,0,0,1,827.4,559.3,0,0,0,6,,0,0,0,0,0,0,1,2,444.0,0,0,0,0,,0,0,0,0,,792.0,0,0,0,1,0,0,0,1,952.1,46.1,6,0,1,3,13,212.1,residential,212.1,7729.6,0,13149803.0,federal_city,million+,ЦФО,central,2463550.0,173747.6,120000.0,True,True
2048.0,3185.5,"OBRUCHEVA, 27             MOSKVA      ","Россия, Москва, улица Обручева, 27к1",37.536077,55.656864,Россия,Москва,unknown,Москва,улица Обручева,27к1,5116.75,-0.1198933479367795,True,True,False,False,False,True,True,True,False,True,False,False,False,404.1,0,342.4,0,386.6,0,2,217.7,1,129.0,2,115.4,16,53.7,14,0.0,0,0.0,0.0,0,False,175.4,0,8,24,56,0,1,1,2,238.5,0,0,0,0,,575.8,0,0,0,4,0,0,0,0,,0,0,0,0,,318.4,0,0,3,7,,0,0,0,0,0,1,2,2,281.2,0,0,0,1,846.2,0,0,0,0,,53.6,1,3,5,11,0,0,0,0,,155.6,0,1,2,8,30,10.3,commercial,10.3,10685.1,0,13149803.0,federal_city,million+,ЦФО,central,2463550.0,173747.6,120000.0,True,True
2049.0,3185.5,TUL M.GOR'KOGO 7A         TULA        ,"Россия, Тула, улица Максима Горького, 7А",37.618022,54.214219,Россия,Тульская область,городской округ Тула,Тула,улица Максима Горького,7А,57.05,-0.0693224806219771,True,False,False,False,False,False,False,False,False,False,False,False,False,303.5,0,12.4,4,59.8,6,3,73.3,2,287.3,2,43.0,12,29.0,9,108.3,3,0.0,0.0,0,False,16.2,2,2,7,22,0,0,0,0,,0,0,0,0,,325.3,0,0,3,8,0,0,0,0,,0,0,1,1,395.3,216.3,0,1,1,3,676.6,0,0,0,2,0,0,0,1,896.1,0,0,0,0,,0,2,3,23,211.6,897.4,0,0,0,2,0,0,1,1,312.4,39.9,7,0,0,0,0,,residential,211.6,2358.5,0,468825.0,regional_capital,medium,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
2051.0,3185.5,TUL FRUNZE 22             TULA        ,"Россия, Тула, улица Фрунзе, 22",37.591836,54.187959,Россия,Тульская область,городской округ Тула,Тула,улица Фрунзе,22,57.05,-0.1450012314747548,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,418.2,0,392.1,0,1,382.5,0,365.4,0,65.8,8,349.1,0,181.7,1,0.0,225.4,2,False,163.6,0,1,3,19,0,0,0,0,,0,0,0,0,,533.6,0,0,0,3,0,0,0,0,,0,0,0,0,,,0,0,0,0,638.4,0,0,0,2,0,0,0,0,,0,0,0,0,,0,3,8,40,152.0,,0,0,0,0,0,0,0,0,,17.6,9,0,3,9,43,152.0,residential,152.0,1770.3,0,468825.0,regional_capital,medium,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
2052.0,3185.5,"KOMMUNALNAYA, 53          STREZHEVOJ  ","Россия, Томская область, Стрежевой, Коммунальная улица, 53с3",77.581104,60.72834,Россия,Томская область,городской округ Стрежевой,Стрежевой,Коммунальная улица,53с3,3.39,-0.0019956571937683,False,True,False,False,False,True,True,True,False,False,False,False,False,14.9,1,56.8,1,,0,0,497.7,0,0.0,2,699.2,0,84.2,2,,0,,,0,False,45.3,1,1,1,4,0,0,0,0,,0,0,0,0,,982.6,0,0,0,1,0,0,0,0,,0,0,0,0,,970.7,0,0,0,1,747.0,0,0,0,1,0,0,0,0,,0,0,0,1,948.5,0,0,0,1,968.2,203.8,0,1,1,3,0,0,0,0,,,0,0,0,2,7,345.3,industrial,345.3,60825.1,0,,,,СФО,siberia,623859.6666666666,96647.95,38000.0,False,False
2053.0,3185.5,"SOLNECHNAJA,2 5           SEVERSK     ","Россия, Томская область, Северск, Солнечная улица, 2с5",84.916298,56.583346,Россия,Томская область,городской округ Северск,Северск,Солнечная улица,2с5,3.39,-0.0101744844630349,True,False,False,False,False,False,False,False,False,False,False,False,False,,0,149.1,2,10.5,1,10,955.4,0,526.1,0,331.5,0,,0,,0,,,0,False,49.6,1,1,5,14,0,0,0,0,,0,0,0,0,,321.5,0,0,9,22,0,0,0,0,,0,0,0,0,,677.7,0,0,0,2,,0,0,0,0,0,0,0,0,,0,0,6,7,355.4,0,0,2,7,310.8,830.1,0,0,0,1,0,0,0,1,661.9,,0,2,3,5,11,26.8,commercial,26.8,3093.1,0,,,,СФО,siberia,623859.6666666666,96647.95,38000.0,False,False
2054.0,3185.5,"POBEDY, 12-B              SEVERSK     ","Россия, Томская область, Северск, улица Победы, 12А",84.918094,56.577972,Россия,Томская область,городской округ Северск,Северск,улица Победы,12А,3.39,-0.025938220090283,True,True,False,False,False,True,True,True,False,False,False,False,False,872.5,0,110.7,2,518.2,0,4,359.7,0,328.8,0,237.5,6,176.7,1,,0,,,0,False,113.0,0,1,5,8,0,0,0,0,,0,0,0,0,,148.0,0,2,4,11,0,0,0,0,,0,0,0,0,,87.7,1,1,2,2,683.1,0,0,0,1,0,0,0,0,,0,0,0,6,843.9,0,0,1,3,302.7,953.5,0,0,0,1,0,0,0,0,,,0,0,0,2,9,302.7,residential,302.7,3613.5,0,,,,СФО,siberia,623859.6666666666,96647.95,38000.0,False,False
2055.0,3185.5,"TRANSPORTNAY, 30          SEVERSK     ","Россия, Томская область, Северск, Транспортная улица, 30",84.887075,56.608714,Россия,Томская область,городской округ Северск,Северск,Транспортная улица,30,3.39,0.0146221654593617,False,False,False,False,False,True,True,True,False,False,False,False,False,44.4,1,881.1,0,587.1,0,3,971.5,0,,0,248.5,4,460.5,0,0.0,0,0.0,2.9,1,False,25.8,1,3,4,13,0,0,0,0,,0,0,0,0,,152.6,0,1,2,6,0,0,0,0,,0,0,0,0,,1000.7,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,255.7,131.4,0,1,1,4,0,0,0,0,,,0,0,0,0,0,255.7,residential,255.7,,0,,,,СФО,siberia,623859.6666666666,96647.95,38000.0,False,False
2057.0,3185.5,"IVANA CHERNYH, 96         TOMSK       ","Россия, Томск, улица Ивана Черных, 96",85.058968,56.523012,Россия,Томская область,городской округ Томск,Томск,улица Ивана Черных,96,3.39,-0.040021626750171,True,True,False,False,False,False,True,True,False,False,False,False,False,,0,160.4,1,29.8,7,0,898.4,0,613.4,0,136.8,8,150.4,2,,0,,,0,False,730.3,0,0,0,2,0,0,0,1,919.8,0,0,0,0,,591.5,0,0,0,7,0,0,0,0,,0,0,0,0,,,0,0,0,0,745.8,0,0,0,1,0,0,0,0,,0,0,0,0,,0,1,1,7,187.4,643.4,0,0,0,3,1,1,1,2,67.7,35.9,2,0,1,2,13,187.4,residential,187.4,6886.4,0,556478.0,regional_capital,large,СФО,siberia,623859.6666666666,96647.95,38000.0,False,False
2058.0,3185.5,"LENINA, 217               TOMSK       ","Россия, Томск, проспект Ленина, 217",84.943211,56.51226,Россия,Томская область,городской округ Томск,Томск,проспект Ленина,217,3.39,-0.0707684277496349,False,True,False,False,False,True,True,True,False,True,False,False,False,44.6,1,86.1,5,16.2,2,8,417.2,0,348.7,0,53.0,4,67.5,3,,0,,,0,False,196.4,0,1,1,12,0,0,0,0,,0,0,0,0,,28.3,1,1,2,6,0,0,0,0,,0,0,0,0,,611.3,0,0,0,1,580.3,0,0,0,2,0,0,0,0,,0,0,0,4,539.6,0,1,4,61,286.9,137.4,0,1,1,2,0,0,0,0,,84.6,3,0,2,12,80,238.5,industrial,238.5,2677.3,0,556478.0,regional_capital,large,СФО,siberia,623859.6666666666,96647.95,38000.0,False,False
2059.0,3185.5,"LENINA, 36                TOMSK       ","Россия, Томск, проспект Ленина, 36",84.947568,56.469463,Россия,Томская область,городской округ Томск,Томск,проспект Ленина,36,3.39,-0.0692323018881357,False,True,False,False,False,True,True,True,False,False,False,False,False,850.5,0,450.5,0,251.3,1,3,43.6,7,57.7,4,183.8,6,124.6,14,12.9,19,0.0,0.0,0,False,71.0,1,4,5,59,0,0,0,0,,0,0,0,0,,377.8,0,0,1,10,0,0,0,0,,0,0,0,0,,481.7,0,0,1,6,368.0,0,0,3,15,0,0,0,0,,0,0,16,44,320.0,0,0,0,0,333.3,418.2,0,0,1,1,0,0,6,27,420.3,22.0,17,0,1,10,72,272.2,commercial,71.0,2168.0,0,556478.0,regional_capital,large,СФО,siberia,623859.6666666666,96647.95,38000.0,False,False
