id,nearest_cafes_name,nearest_cafes_dist_m,count_cafes_100m,count_cafes_300m,count_cafes_500m,nearest_restaurants_name,nearest_restaurants_dist_m,count_restaurants_100m,count_restaurants_300m,count_restaurants_500m,nearest_public_transport_name,nearest_public_transport_dist_m,count_public_transport_100m,count_public_transport_300m,count_public_transport_500m,nearest_parking_name,nearest_parking_dist_m,count_parking_100m,count_parking_300m,count_parking_500m
2889.0,Тести Пицца,86.5,1,1,2,Европейский,31.0,2,2,3,Площадь Героев Курской битвы,93.3,1,3,10,Не удалось узнать название,9.6,1,4,14
2890.0,Coffee Like,30.0,2,2,2,БлинКо,12.9,2,2,2,"Суперцентр ""Европа""",143.0,0,5,11,Не удалось узнать название,71.0,1,11,23
2891.0,Не удалось узнать название,186.2,0,1,1,Бургер Кинг,381.8,0,0,1,Льговский поворот,142.7,0,6,7,Не удалось узнать название,79.2,1,7,10
2893.0,Кулинарное чтиво,140.4,0,2,6,Miragrill,10.6,2,4,9,Улица Кибальчича,45.4,2,6,28,Не удалось узнать название,269.6,0,2,7
2894.0,Kripto,160.8,0,5,9,Кахури,183.0,0,10,21,Метро «Новые Черёмушки»,80.7,5,18,30,Не удалось узнать название,117.5,0,9,22
2896.0,Дом культуры,91.8,1,5,5,Wilcofood,122.9,0,4,5,Улица Лебедева,40.4,2,6,12,Не удалось узнать название,66.4,2,7,14
2897.0,Пицца,443.7,0,0,2,Розмарин,250.2,0,1,7,Библиотека им. Маяковского,300.1,0,0,13,Не удалось узнать название,44.6,1,1,7
2900.0,Тертый калач,114.9,0,1,1,Кулинария,507.4,0,0,0,Не удалось узнать название,62.1,1,1,1,Не удалось узнать название,296.0,0,1,1
2901.0,Clever,543.7,0,0,0,Данар,147.0,0,2,5,Площадь ХХ партсъезда,47.2,2,6,8,Не удалось узнать название,44.6,2,7,10
2902.0,Транзит,12.7,1,1,4,Восточная кухня,55.2,1,3,3,Автовокзал Томск,12.1,3,15,26,Не удалось узнать название,144.3,0,9,30
2905.0,Русь,116.5,0,2,2,СушиSell,270.0,0,2,4,Стадион,124.8,0,3,5,Не удалось узнать название,178.2,0,1,4
2907.0,Каштан,226.5,0,1,2,Coffee Like,35.8,1,1,1,Микрорайон Юбилейный,196.9,0,6,38,Не удалось узнать название,102.4,0,3,9
2908.0,Надежда,279.5,0,1,2,Не удалось узнать название,212.7,0,3,4,Не удалось узнать название,275.4,0,2,8,Не удалось узнать название,263.5,0,1,4
2909.0,Бриз,163.5,0,2,4,Жар-Пицца,35.0,2,2,5,Депо №1,64.7,2,7,15,Не удалось узнать название,90.9,1,6,14
2913.0,Суши RollTime,267.0,0,1,1,Тайм,349.7,0,0,1,Привокзальная,214.3,0,4,7,Не удалось узнать название,214.2,0,1,4
2914.0,Тундра,105.7,0,3,6,Пирожок,87.3,2,3,6,Поликлиника,94.3,2,5,11,Не удалось узнать название,106.3,0,7,13
2915.0,Camelot,408.4,0,0,1,"Шашлычная ""Лукоморье""",41.2,1,1,1,"Магазин ""Вилюй""",46.4,2,2,4,Не удалось узнать название,10.6,6,7,14
2916.0,Рандеву,431.9,0,0,2,Бургер Кинг,177.4,0,1,1,ТЦ Европа,83.3,1,8,12,Не удалось узнать название,235.1,0,1,5
2917.0,Томато пиццерия,80.7,1,13,25,Rostic's,116.1,0,19,34,Проспект Ленина,183.4,0,11,25,Не удалось узнать название,50.3,1,8,15
2918.0,Бинхартс кофе,27.2,2,5,16,Не удалось узнать название,16.2,2,7,11,улица Бондаренко,100.8,0,6,10,Не удалось узнать название,43.2,4,24,45
2920.0,Столовая,140.7,0,3,5,Суши Wok,405.4,0,0,1,Не удалось узнать название,354.3,0,0,3,Не удалось узнать название,339.7,0,0,4
2921.0,За Плетнём,144.5,0,1,5,Stardogs,17.8,4,7,10,Серебряный Город,63.6,1,2,7,Не удалось узнать название,53.1,4,8,18
2924.0,Сезоны,597.4,0,0,0,Столовая ИвГУ,205.8,0,2,3,Университет,35.7,2,3,5,Не удалось узнать название,489.8,0,0,2
2925.0,Romantic cafe,260.2,0,4,32,День пиццы,115.0,0,14,38,Ул. Среднемосковская,186.7,0,6,24,Не удалось узнать название,68.4,1,3,7
2927.0,Не удалось узнать название,126.3,0,4,6,Парижж,117.5,0,2,2,Не удалось узнать название,34.7,2,3,7,Не удалось узнать название,105.3,0,5,12
2933.0,Перекус,137.3,0,2,4,"Шаурма ""У Тимошки""",399.5,0,0,1,Не удалось узнать название,105.6,0,3,7,Не удалось узнать название,146.8,0,4,10
2934.0,Калипсо кофе,284.9,0,1,5,Перчини,175.7,0,1,5,Не удалось узнать название,146.7,0,1,9,Не удалось узнать название,66.3,1,6,11
2935.0,Трюфель,645.0,0,0,0,Шаверма у Степана,495.8,0,0,1,Не удалось узнать название,65.8,1,1,4,Не удалось узнать название,192.4,0,1,3
2939.0,Арлекино,92.7,1,3,3,Три кита,9.6,1,2,2,Городской парк,129.4,0,5,12,Не удалось узнать название,277.8,0,1,1
2940.0,Литературное кафе,288.9,0,1,2,СимПончик,188.4,0,1,1,Молодёжный центр,186.7,0,3,8,Не удалось узнать название,43.8,1,8,15
2941.0,Не удалось узнать название,549.0,0,0,0,Food centre,46.9,1,2,2,СМУ-52,114.1,0,2,5,Не удалось узнать название,247.9,0,2,5
2945.0,Пекарня Хлеббери,27.9,1,5,8,Маэстро,135.0,0,2,4,Детская больница,147.2,0,9,18,Не удалось узнать название,88.1,1,2,9
2946.0,Coffee Like,203.7,0,5,18,Вкусно — и точка,110.2,0,4,13,Центральный рынок,72.8,2,8,20,Не удалось узнать название,74.2,2,4,8
2948.0,Мельница,237.8,0,1,1,Додо Пицца,133.5,0,3,5,ТЦ Панорама,108.3,0,3,12,Не удалось узнать название,100.1,0,5,13
2949.0,Не удалось узнать название,321.8,0,0,2,Coffee Like,31.9,1,1,3,"Автостанция ""Селенга""",143.1,0,3,8,Не удалось узнать название,37.0,2,4,20
2950.0,Закусочная,95.8,2,10,15,Моя пицца,78.6,1,8,12,Центральный рынок,140.0,0,4,8,Не удалось узнать название,54.9,2,14,25
2951.0,Визит,140.1,0,1,1,Шаурма,131.5,0,4,4,Площадь Комарова,131.0,0,3,5,Не удалось узнать название,108.0,0,8,13
2959.0,"""Камин""",315.4,0,0,3,Не удалось узнать название,209.8,0,1,1,Не удалось узнать название,47.5,2,3,7,Не удалось узнать название,18.5,1,2,7
2960.0,Смена,447.9,0,0,1,Coffee Like,158.3,0,2,3,Улица Некрасова,52.6,2,5,10,Не удалось узнать название,167.5,0,1,3
2961.0,Кристалл,239.7,0,1,2,Не удалось узнать название,160.3,0,3,3,Не удалось узнать название,288.0,0,1,6,Не удалось узнать название,58.3,1,4,14
2963.0,Пиццерия Пепперони,663.1,0,0,0,Бургер Кинг,18.4,1,1,2,Дворец спорта Шинник,88.4,1,7,12,Не удалось узнать название,34.9,1,5,11
2964.0,Колибри,108.2,0,2,3,Гараж,53.7,1,2,2,Не удалось узнать название,98.2,1,6,6,Не удалось узнать название,39.5,2,5,9
2966.0,Не удалось узнать название,167.2,0,1,2,Чикен Пицца,231.6,0,2,2,Не удалось узнать название,432.2,0,0,2,Не удалось узнать название,163.6,0,1,2
2969.0,Бизнес Ланч,68.1,1,3,4,Шаурма на углях,99.7,1,1,1,Площадь,92.7,1,4,6,Не удалось узнать название,83.3,1,3,4
2970.0,Не удалось узнать название,243.4,0,2,3,Фастфуд,221.3,0,1,2,Не удалось узнать название,191.4,0,6,11,Не удалось узнать название,93.5,1,2,5
2971.0,Шаурма,462.3,0,0,1,пронто,582.6,0,0,0,Не удалось узнать название,142.8,0,3,5,Не удалось узнать название,102.5,0,2,7
2972.0,Буфет,101.7,0,3,9,Едок,94.9,1,8,11,Петровская улица,75.0,2,6,17,Не удалось узнать название,26.8,1,13,40
2974.0,Круассан,219.4,0,2,4,Сушишок,192.8,0,4,9,улица Кул Гали,88.2,1,6,13,Не удалось узнать название,75.0,1,3,8
2976.0,Кондитерская,177.5,0,2,3,Классик,108.4,0,3,3,Энгельса,497.0,0,0,1,Не удалось узнать название,410.1,0,0,1
2977.0,4People,19.5,1,2,3,Еда,22.3,1,2,5,Карла Маркса,84.0,1,2,3,Не удалось узнать название,19.9,1,3,3
2983.0,Кофеёк,33.6,1,3,5,Жарки,193.2,0,2,3,Не удалось узнать название,63.1,2,16,33,Не удалось узнать название,129.5,0,2,7
2984.0,Малина,424.5,0,0,2,Вино и мясо,113.9,0,4,8,Улица Комсомольская,184.2,0,12,22,Не удалось узнать название,399.2,0,0,1
2985.0,Килька&бекон,479.6,0,0,1,В лаваше,71.3,1,2,2,Не удалось узнать название,100.4,0,8,19,Не удалось узнать название,27.3,3,6,21
2987.0,Никала,294.3,0,1,6,Росс,83.7,1,2,3,Спортивный комплекс,53.7,2,8,18,Не удалось узнать название,22.4,3,23,49
2988.0,Tea Funny,352.8,0,0,4,Empizza,307.2,0,0,12,Арена-Север,74.8,2,10,14,Не удалось узнать название,160.0,0,6,26
2992.0,Минутка,37.8,1,3,6,Не удалось узнать название,113.2,0,4,9,Соцзащита,146.8,0,6,23,Не удалось узнать название,94.6,1,2,13
2993.0,33 пингвина,31.5,1,1,1,Тутто Минутто Pizza,34.7,2,2,2,"ТРЦ ""Острова""",263.7,0,2,4,Не удалось узнать название,116.7,0,18,23
2994.0,Шоколадница,137.7,0,13,24,"Красная площадь, дом 1",62.3,1,33,53,Театральная,199.7,0,10,24,Не удалось узнать название,172.1,0,2,7
2995.0,позная,255.1,0,1,3,У костра,231.9,0,1,1,Аптека,155.3,0,5,9,Не удалось узнать название,172.4,0,2,3
2996.0,Сластена,178.2,0,1,4,Кафе Фьюжн,311.4,0,0,3,Почта,135.9,0,2,2,Не удалось узнать название,44.7,2,13,30
2998.0,Надежда,27.4,1,7,17,Via Vai,30.0,2,7,19,Трудовых Резервов,265.3,0,8,33,Не удалось узнать название,23.1,4,35,100
2999.0,Не удалось узнать название,46.2,1,1,1,ЧебурекМи,631.9,0,0,0,Не удалось узнать название,73.9,1,1,1,Не удалось узнать название,42.5,2,3,4
3001.0,Шоколадница,81.7,1,2,4,Coffee Like,65.3,2,10,13,улица Бориса Корнилова,135.9,0,9,20,Не удалось узнать название,65.8,2,13,17
3002.0,Китайская кухня,338.9,0,0,4,Не удалось узнать название,73.8,1,2,6,Красный банк,59.6,2,3,7,Не удалось узнать название,233.7,0,1,12
3003.0,Ходят слухи,98.9,1,3,4,Горячие обеды,146.5,0,1,1,Дом советов,67.1,4,4,6,Не удалось узнать название,38.2,2,13,37
3004.0,Не удалось узнать название,29.4,1,3,5,Republic,233.1,0,1,5,Ул. Борисенко,156.8,0,12,18,Не удалось узнать название,37.4,4,49,127
3005.0,Юмми,40.3,2,2,3,Восточный экспресс,209.7,0,1,3,Космос,140.6,0,9,13,Не удалось узнать название,481.8,0,0,1
3006.0,Coffee Like,164.2,0,3,4,Тутто Минутто Pizza,221.1,0,1,8,Библиотека им. Машука,99.4,1,5,11,Не удалось узнать название,97.0,1,16,28
3007.0,Гранд,224.7,0,1,1,Шаурма,241.6,0,2,3,ГРК,43.4,2,3,7,Не удалось узнать название,291.3,0,1,6
3008.0,Не удалось узнать название,496.9,0,0,1,Итальянский ресторан,109.3,0,1,1,Площадь Ленина — Улица Мира,232.0,0,4,8,Не удалось узнать название,421.7,0,0,3
3009.0,Блин-House,92.7,1,3,3,Tesoro,116.9,0,1,2,Национальная школа,110.7,0,3,5,Не удалось узнать название,32.4,2,3,12
3010.0,Волна,387.6,0,0,2,Сушишоп,85.3,1,2,4,улица Шотмана,53.2,4,7,10,Не удалось узнать название,208.4,0,2,6
3011.0,Караван,38.7,5,49,92,Coffeers,9.3,6,28,64,3-я Советская улица,76.6,2,14,29,Не удалось узнать название,267.3,0,1,5
3012.0,Coffee Like,447.1,0,0,2,Сабвэй,506.4,0,0,0,Армада,401.0,0,0,1,Не удалось узнать название,215.3,0,1,3
3013.0,Лори,95.0,1,1,19,Степная Пальмира,18.6,1,3,5,Ул. Постникова,173.4,0,5,13,Не удалось узнать название,99.0,1,4,19
3014.0,Кофе на вынос,17.6,1,2,3,Burger Street,282.3,0,1,2,Агенство,119.4,0,2,5,Не удалось узнать название,110.4,0,4,10
3015.0,U-Cafe,101.3,0,1,1,Не удалось узнать название,121.8,0,3,5,Сибирский федеральный университет,221.2,0,8,8,Не удалось узнать название,39.8,1,5,11
3016.0,Африка,450.5,0,0,1,Автосуши Автопицца,96.9,1,2,3,Не удалось узнать название,66.9,2,4,6,Не удалось узнать название,16.6,1,4,5
3018.0,Coffee Moose,310.7,0,0,8,Самарская шаурма,46.1,2,6,16,Автовокзал «Центральный»,51.3,2,2,7,Не удалось узнать название,24.1,1,3,17
