id,atm_group,address,geo_address,geo_lon,geo_lat,country,province,area,locality,street,house,target,isTrain
2127.0,3185.5,"UL. BRUSNEVA, 11 B        STAVROPOL'  ","Россия, Ставрополь, Промышленный район, микрорайон № 19, улица Бруснева, 11",41.931489,45.06468,Россия,Ставропольский край,городской округ Ставрополь,Ставрополь,улица Бруснева,11,,False
2128.0,3185.5,"UL. K.MARKSA, 1           KISLOVODSK  ","Россия, Ставропольский край, Кисловодск, проспект Карла Маркса, 1",42.717461,43.900919,Россия,Ставропольский край,городской округ Кисловодск,Кисловодск,проспект Карла Маркса,1,,False
2129.0,3185.5,"UL. GAGARINA, 56          NEVINNOMYSSK","Россия, Ставропольский край, Невинномысск, улица Гагарина, 56",41.944667,44.628511,Россия,Ставропольский край,городской округ Невинномысск,Невинномысск,улица Гагарина,56,-0.1289279803941198,True
2130.0,3185.5,"UL. LENINA, 156           MIHAJLOVSK  ","Россия, Ставропольский край, Шпаковский муниципальный округ, Михайловск, улица Ленина, 156",42.009714,45.137253,Россия,Ставропольский край,Шпаковский муниципальный округ,Михайловск,улица Ленина,156,0.0314726521053895,True
2131.0,3185.5,"UL. LENINA, 304           STAVROPOL   ","Россия, Ставрополь, улица Ленина, 304",41.965059,45.038751,Россия,Ставропольский край,городской округ Ставрополь,Ставрополь,улица Ленина,304,-0.0678102830081547,True
2132.0,3185.5,NFTKMSK CHAPAEVA 11       NEFTEKAMSK  ,"Россия, Республика Башкортостан, Нефтекамск, улица Чапаева, 11",54.261998,56.091572,Россия,Республика Башкортостан,городской округ Нефтекамск,Нефтекамск,улица Чапаева,11,,False
2133.0,3185.5,UFA PR.OKTJABRJA 34       UFA         ,"Россия, Республика Башкортостан, Уфа, проспект Октября, 34",55.999978,54.749725,Россия,Республика Башкортостан,городской округ Уфа,Уфа,проспект Октября,34,-0.037238388813033,True
2134.0,3185.5,NEFTEKAMSK K.MARKSA       NEFTEKAMSK  ,"Россия, Республика Башкортостан, Нефтекамск, улица Карла Маркса",54.239379,56.080593,Россия,Республика Башкортостан,городской округ Нефтекамск,Нефтекамск,улица Карла Маркса,,,False
2135.0,3185.5,UFA CJURUPY 97            UFA         ,"Россия, Республика Башкортостан, Уфа, улица Цюрупы, 97",55.957802,54.736982,Россия,Республика Башкортостан,городской округ Уфа,Уфа,улица Цюрупы,97,,False
2136.0,3185.5,UFA ZHUKOVA 10            UFA         ,"Россия, Республика Башкортостан, Уфа, улица Маршала Жукова, 10",56.059671,54.770188,Россия,Республика Башкортостан,городской округ Уфа,Уфа,улица Маршала Жукова,10,,False
2137.0,3185.5,UFA PR-T OKTJABRJA        UFA         ,"Россия, Республика Башкортостан, Уфа, проспект Октября",56.020864,54.768407,Россия,Республика Башкортостан,городской округ Уфа,Уфа,проспект Октября,,-0.1106771816237419,True
2138.0,3185.5,UFA KUVYKINA 18           UFA         ,"Россия, Республика Башкортостан, Уфа, улица Степана Кувыкина, 18",55.999789,54.707686,Россия,Республика Башкортостан,городской округ Уфа,Уфа,улица Степана Кувыкина,18,-0.10489946592199,True
2139.0,3185.5,TUJMAZY PUGACHEVA 1       TUJMAZY     ,"Россия, Республика Башкортостан, Туймазы, улица Пугачёва, 1",53.691559,54.605469,Россия,Республика Башкортостан,городское поселение Туймазы,Туймазы,улица Пугачёва,1,-0.0435694951232874,True
2140.0,3185.5,UFA M.KARIMA 42           UFA         ,"Россия, Республика Башкортостан, городской округ Уфа, Уфа, улица Мустая Карима, 42",55.958736,54.735152,Россия,Республика Башкортостан,городской округ Уфа,Уфа,улица Мустая Карима,42,-0.0380637965225881,True
