atm_id,atm_lat,atm_lon,nearest_offices_name,nearest_offices_dist_m,count_offices_100m,count_offices_300m,count_offices_500m,count_offices_1000m,count_payment_terminals_100m,count_payment_terminals_300m,count_payment_terminals_500m,count_payment_terminals_1000m,nearest_payment_terminals_name,nearest_payment_terminals_dist_m,count_money_transfer_100m,count_money_transfer_300m,count_money_transfer_500m,count_money_transfer_1000m,nearest_money_transfer_name,nearest_money_transfer_dist_m,nearest_shops_food_small_name,nearest_shops_food_small_dist_m,count_shops_food_small_100m,count_shops_food_small_300m,count_shops_food_small_500m,count_shops_food_small_1000m,count_hypermarkets_100m,count_hypermarkets_300m,count_hypermarkets_500m,count_hypermarkets_1000m,nearest_hypermarkets_name,nearest_hypermarkets_dist_m,count_markets_100m,count_markets_300m,count_markets_500m,count_markets_1000m,nearest_markets_name,nearest_markets_dist_m,nearest_fitness_sport_name,nearest_fitness_sport_dist_m,count_fitness_sport_100m,count_fitness_sport_300m,count_fitness_sport_500m,count_fitness_sport_1000m,nearest_hotels_hostels_name,nearest_hotels_hostels_dist_m,count_hotels_hostels_100m,count_hotels_hostels_300m,count_hotels_hostels_500m,count_hotels_hostels_1000m,count_railway_stations_100m,count_railway_stations_300m,count_railway_stations_500m,count_railway_stations_1000m,nearest_railway_stations_name,nearest_railway_stations_dist_m,count_residential_buildings_100m,count_residential_buildings_300m,count_residential_buildings_500m,count_residential_buildings_1000m,nearest_residential_buildings_name,nearest_residential_buildings_dist_m,count_residential_landuse_100m,count_residential_landuse_300m,count_residential_landuse_500m,count_residential_landuse_1000m,nearest_residential_landuse_name,nearest_residential_landuse_dist_m,nearest_fuel_name,nearest_fuel_dist_m,count_fuel_100m,count_fuel_300m,count_fuel_500m,count_fuel_1000m,count_highway_pedestrian_100m,count_highway_pedestrian_300m,count_highway_pedestrian_500m,count_highway_pedestrian_1000m,nearest_highway_pedestrian_name,nearest_highway_pedestrian_dist_m,nearest_footway_100m_name,nearest_footway_100m_dist_m,count_footway_100m_100m,count_landuse_mix_100m,count_landuse_mix_300m,count_landuse_mix_500m,count_landuse_mix_1000m,nearest_landuse_mix_name,nearest_landuse_mix_dist_m,land_use_type,land_use_dist_m,city_center_name,city_center_dist_m,is_city_center
1738.0,53.193634,50.121915,Мята,21.8,1,4,10,43,0,0,0,0,,,0,0,0,0,,,Фабрика качества,45.9,0,0,0,0,0,0,0,0,,,0,2,2,2,Ярмарка,238.3,Рекорд,228.1,0,0,0,0,Brut hotel,511.6,0,0,0,6,0,0,0,1,Самара,885.7,0,47,128,405,,104.3,1,5,15,56,,77.2,Роснефть,562.4,0,0,0,1,0,0,0,2,Ильинская площадь,575.6,,77.4,3,1,9,19,66,,77.2,residential,77.2,Самара,1382.8,1
1739.0,53.898565,87.129585,Билайн,77.2,1,1,2,5,0,0,0,0,,,0,0,0,0,,,Мир вкуса,291.7,0,1,4,10,0,0,0,0,,,0,0,1,1,Новоильинский рынок,458.8,Forma,544.3,0,0,0,2,,,0,0,0,0,0,0,0,0,,,0,0,0,4,Строящееся здание,609.1,0,0,2,8,,344.0,Октан,798.6,0,0,0,1,0,0,0,2,,766.0,,83.5,1,0,0,2,8,,344.0,residential,344.0,Новокузнецк,11724.7,0
1740.0,48.477022,135.066051,ТрансКонтейнер,246.5,0,6,17,51,0,0,0,0,,,0,0,0,0,,,Пана,305.6,0,0,2,14,0,0,0,0,,,0,0,0,0,Центральный рынок,1028.8,Magma yoga,596.2,0,0,0,1,Лайк,360.4,0,0,2,15,0,0,0,0,,,0,0,0,2,,668.9,0,0,0,0,,157.0,,,0,0,0,0,0,0,1,1,,442.1,,59.8,2,0,0,0,0,,157.0,residential,157.0,Хабаровск,891.9,1
1741.0,48.477022,135.066051,ТрансКонтейнер,246.5,0,6,17,51,0,0,0,0,,,0,0,0,0,,,Пана,305.6,0,0,2,14,0,0,0,0,,,0,0,0,0,Центральный рынок,1028.8,Magma yoga,596.2,0,0,0,1,Лайк,360.4,0,0,2,15,0,0,0,0,,,0,0,0,2,,668.9,0,0,0,0,,157.0,,,0,0,0,0,0,0,1,1,,442.1,,59.8,2,0,6,11,32,,157.0,residential,157.0,Хабаровск,891.9,1
1742.0,48.477022,135.066051,ТрансКонтейнер,246.5,0,6,17,51,0,0,0,0,,,0,0,0,0,,,Пана,305.6,0,0,2,14,0,0,0,0,,,0,0,0,0,Центральный рынок,1028.8,Magma yoga,596.2,0,0,0,1,Лайк,360.4,0,0,0,0,0,0,0,0,,,0,0,0,2,,668.9,0,0,0,0,,157.0,,,0,0,0,0,0,0,1,1,,442.1,,59.8,2,0,6,11,32,,157.0,residential,157.0,Хабаровск,891.9,1
1744.0,48.391982,135.109853,Билайн,244.3,0,1,3,7,0,0,0,0,,,0,0,0,0,,,Экономыч,232.3,0,1,3,13,0,0,0,0,,,0,0,1,1,Рынок,488.4,"Фитнес-клуб ""Наутилус"" Южный",530.3,0,0,0,2,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,1,2,14,,186.2,"ННК, АЗС №94",845.2,0,0,0,1,0,0,0,0,,910.0,,24.5,8,0,1,3,15,,186.2,residential,186.2,Хабаровск,8923.0,0
1745.0,55.029719,73.278946,МТС,83.4,1,13,17,44,0,0,0,1,,580.8,0,0,0,0,,,Магнит,28.1,1,4,10,26,0,0,0,0,,,0,0,0,0,,,Лори,151.2,0,2,3,8,Подкова,180.5,0,3,3,3,0,0,0,0,,,0,0,0,0,,,0,0,1,9,,368.6,,,0,0,0,0,0,1,2,4,,235.1,,28.3,7,0,0,2,10,,368.6,commercial,83.4,Омск,7301.1,0
1746.0,55.34559,86.127748,Yota,27.5,0,0,0,0,0,0,0,0,,,0,0,0,0,,,бегемот,328.0,0,0,2,6,0,0,0,0,,,0,0,0,0,,,,196.2,0,1,2,3,Кристалл Люкс,145.7,0,2,2,3,0,0,0,0,,,0,0,0,0,,,0,0,1,13,6-й мкр.,489.7,,451.8,0,0,1,1,0,0,0,0,,,,75.4,2,0,0,0,0,,158.1,commercial,158.1,Кемерово,2785.8,0
1747.0,45.052061,38.958784,Девелопмент-Юг,20.0,1,4,10,21,0,0,0,2,,872.4,0,0,0,0,,,Агрокомплекс Выселковский,175.7,0,1,3,22,0,0,0,0,,,0,0,0,0,,,Аура побед,532.9,0,0,0,0,Dolce Vita,204.2,0,1,1,12,0,0,0,0,,,0,0,0,1,,783.2,0,1,1,6,,201.6,Роснефть,475.3,0,0,1,3,0,0,0,0,Фестивальная улица,352.6,,22.5,0,0,1,1,9,,201.6,residential,201.6,Краснодар,1856.8,0
1748.0,45.052061,38.958784,Девелопмент-Юг,20.0,0,0,0,0,0,0,0,2,,872.4,0,0,0,0,,,Агрокомплекс Выселковский,175.7,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Аура побед,532.9,0,0,0,2,Dolce Vita,204.2,0,1,1,12,0,0,0,0,,,0,0,0,1,,783.2,0,1,1,6,,201.6,Роснефть,475.3,0,0,0,0,0,0,0,0,Фестивальная улица,352.6,,22.5,9,0,1,1,9,,201.6,residential,201.6,Краснодар,1856.8,0
1749.0,45.052061,38.958784,Девелопмент-Юг,20.0,1,4,10,21,0,0,0,2,,872.4,0,0,0,0,,,Агрокомплекс Выселковский,175.7,0,1,3,22,0,0,0,0,,,0,0,0,0,,,Аура побед,532.9,0,0,0,0,Dolce Vita,204.2,0,1,1,12,0,0,0,0,,,0,0,0,1,,783.2,0,1,1,6,,201.6,Роснефть,475.3,0,0,1,3,0,0,1,1,Фестивальная улица,352.6,,22.5,9,0,1,1,9,,201.6,residential,201.6,Краснодар,1856.8,0
1750.0,55.827767,49.146748,МФЦ Мои документы,28.9,3,8,16,56,1,1,2,2,,78.5,0,0,0,0,,,Продукты 24,85.0,0,0,0,0,0,0,0,0,,,0,0,1,1,Ново-Савиновский рынок,481.3,Ровесник,175.8,0,1,2,6,Зелёная Дверь,739.4,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,408.0,Татнефть,344.1,0,0,1,6,0,0,0,0,,,,20.9,23,0,0,5,15,,408.0,residential,408.0,Казань,4298.8,0
1751.0,60.036829,30.415554,Билайн,89.5,1,4,16,32,0,4,7,8,Сбер,132.3,0,0,0,0,Юнистрим,367.3,Продукты,250.6,0,1,4,23,0,0,0,0,,,0,0,0,0,Рынок на Ушинского,416.4,Alex Fitness,411.4,0,0,3,6,Хокко,404.2,0,0,3,3,0,0,1,1,Гражданский проспект,405.9,0,0,0,0,,,0,0,2,14,,396.4,Лукойл,609.6,0,0,0,2,0,0,0,0,,,,17.4,12,0,0,0,0,,368.7,commercial,368.7,Санкт-Петербург,12255.1,0
1752.0,60.036829,30.415554,Билайн,89.5,1,4,16,32,0,4,7,8,Сбер,132.3,0,0,1,1,Юнистрим,367.3,Продукты,250.6,0,0,0,0,0,0,0,0,,,0,0,1,1,Рынок на Ушинского,416.4,Alex Fitness,411.4,0,0,3,6,Хокко,404.2,0,0,3,3,0,0,0,0,Гражданский проспект,405.9,0,0,0,0,,,0,0,2,14,,396.4,Лукойл,609.6,0,0,0,0,0,0,0,0,,,,17.4,12,0,0,7,23,,368.7,commercial,368.7,Санкт-Петербург,12255.1,0
1753.0,55.046997,73.277509,"ООО ""Омскэлектромонтаж""",591.2,0,0,0,3,0,0,0,0,,,0,0,0,0,,,,198.2,0,1,2,9,0,0,0,0,,,0,0,0,0,,,Гефест,510.0,0,0,0,4,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,18,,609.4,,733.7,0,0,0,5,0,0,0,0,,,,,0,0,0,0,19,,609.4,residential,609.4,Омск,8631.8,0
1754.0,60.036829,30.415554,Билайн,89.5,0,0,0,0,0,0,0,0,Сбер,132.3,0,0,1,1,Юнистрим,367.3,Продукты,250.6,0,0,0,0,0,0,0,0,,,0,0,0,0,Рынок на Ушинского,416.4,Alex Fitness,411.4,0,0,3,6,Хокко,404.2,0,0,0,0,0,0,1,1,Гражданский проспект,405.9,0,0,0,0,,,0,0,2,14,,396.4,Лукойл,609.6,0,0,0,2,0,0,0,0,,,,17.4,12,0,0,7,23,,368.7,commercial,368.7,Санкт-Петербург,12255.1,0
1755.0,56.023218,92.78774,Октябрьский районный суд,7.2,2,3,5,27,0,0,0,1,,895.1,0,0,0,0,,,Ларьки,93.5,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Pilates Center Krasnoyarsk by MD,754.4,0,0,0,1,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,2,4,9,,118.7,25 часов,138.7,0,2,2,4,0,0,0,0,,,,43.3,4,0,3,8,22,,118.7,commercial,7.2,Красноярск,5519.6,0
1756.0,56.023218,92.78774,Октябрьский районный суд,7.2,2,3,5,27,0,0,0,1,,895.1,0,0,0,0,,,Ларьки,93.5,1,1,1,2,0,0,0,0,,,0,0,0,0,,,Pilates Center Krasnoyarsk by MD,754.4,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,2,4,9,,118.7,25 часов,138.7,0,2,2,4,0,0,0,0,,,,43.3,4,0,3,8,22,,118.7,residential,118.7,Красноярск,5519.6,0
1757.0,56.023218,92.78774,Октябрьский районный суд,7.2,2,3,5,27,0,0,0,1,,895.1,0,0,0,0,,,Ларьки,93.5,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Pilates Center Krasnoyarsk by MD,754.4,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,2,4,9,,118.7,25 часов,138.7,0,0,0,0,0,0,0,0,,,,43.3,4,0,3,8,22,,118.7,residential,118.7,Красноярск,5519.6,0
1759.0,56.349953,43.866972,,65.0,0,0,0,0,0,0,0,0,,98.2,0,0,0,0,,,Spar,60.9,1,2,5,9,0,0,0,0,,,0,0,0,0,,,Gold's Fitness,325.3,0,0,2,3,КапитоLINN,355.5,0,0,2,2,0,0,1,1,Завод «Красное Сормово»,496.9,0,1,3,3,,249.6,0,0,4,14,,305.2,Газпромнефть,517.0,0,0,0,3,5,5,5,10,,35.2,,11.7,34,0,0,5,26,,305.2,residential,305.2,Нижний Новгород,6836.7,0
1761.0,54.988355,73.390248,,359.4,0,0,0,0,0,0,0,0,,,0,0,1,1,Юнистрим,437.8,Фасоль,573.6,0,0,0,11,0,0,0,0,,,0,0,0,0,Цветочные ряды,827.2,Роллер-Омск,261.6,0,2,4,5,Ника,768.8,0,0,0,4,0,0,0,0,,,0,3,6,6,,253.6,0,0,0,0,,109.6,Газпромнефть,771.3,0,0,0,1,0,0,0,1,улица 4-я Линия,665.5,,30.1,8,0,12,20,58,,109.6,residential,253.6,Омск,1244.5,1
1762.0,53.758894,87.138164,Билайн,6.4,2,5,7,12,0,0,0,0,,,0,0,0,0,,,,302.7,0,0,3,10,0,0,0,0,,,0,0,0,0,,,МетроFitness,21.0,0,0,0,0,Новокузнецкая,200.0,0,0,0,0,0,0,0,0,,,0,0,0,5,,597.7,0,1,3,8,,276.8,,,0,0,0,0,0,1,5,56,площадь Общественных мероприятий,185.7,,76.9,0,0,1,3,9,,276.8,residential,276.8,Новокузнецк,210.6,1
1763.0,53.836801,87.179163,Жилфонд,328.8,0,0,1,5,0,0,0,0,,,0,0,0,0,,,Лаба,586.8,0,0,0,8,0,0,0,0,,,0,0,0,1,Берёзка,723.1,Тайм,886.2,0,0,0,2,,321.5,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,1,4,11,,268.1,Газпромнефть,701.1,0,0,0,1,0,0,0,3,,621.7,,,0,0,1,4,17,,268.1,residential,268.1,Новокузнецк,4988.3,0
1764.0,53.757899,87.131399,МТС,348.0,0,0,5,26,0,0,0,0,,,0,0,0,0,,,Радуга,106.1,0,4,6,12,0,0,0,0,,,0,0,0,0,,,Бассейн Витязь,451.8,0,0,2,5,Аурумс,190.8,0,4,4,5,0,0,0,0,,,0,0,0,0,,1003.8,0,1,1,9,,277.6,,,0,0,0,0,0,0,0,0,,558.3,,53.0,4,0,1,1,11,,277.6,residential,277.6,Новокузнецк,295.5,1
1765.0,53.757899,87.131399,МТС,348.0,0,0,5,26,0,0,0,0,,,0,0,0,0,,,Радуга,106.1,0,4,6,12,0,0,0,0,,,0,0,0,0,,,Бассейн Витязь,451.8,0,0,0,0,Аурумс,190.8,0,4,4,5,0,0,0,0,,,0,0,0,0,,1003.8,0,0,0,0,,277.6,,,0,0,0,0,0,0,0,54,,558.3,,53.0,4,0,0,0,0,,277.6,commercial,348.0,Новокузнецк,295.5,0
1766.0,43.117517,131.883778,Управление по вопросам миграции,51.0,0,0,0,0,0,1,1,1,,220.4,0,0,0,0,,,Трейси маркет,32.7,0,0,0,0,0,0,0,0,,,0,0,0,1,,576.8,Dva Vodoleya,310.1,0,0,4,9,Пекинский Дворик,52.7,0,0,0,0,0,0,0,1,Владивосток,720.1,0,0,0,0,,,0,0,0,0,,46.0,BENZO АЗС №6,889.4,0,0,0,0,0,2,4,12,улица Адмирала Фокина,204.5,,53.0,15,0,0,0,0,,46.0,commercial,51.0,Владивосток,309.0,1
1767.0,43.117517,131.883778,Управление по вопросам миграции,51.0,0,0,0,0,0,1,1,1,,220.4,0,0,0,0,,,Трейси маркет,32.7,1,4,13,25,0,0,0,0,,,0,0,0,1,,576.8,Dva Vodoleya,310.1,0,0,0,0,Пекинский Дворик,52.7,1,9,26,42,0,0,0,0,Владивосток,720.1,0,0,0,0,,,1,3,8,29,,46.0,BENZO АЗС №6,889.4,0,0,0,1,0,2,4,12,улица Адмирала Фокина,204.5,,53.0,0,2,8,15,37,,46.0,residential,46.0,Владивосток,309.0,0
1770.0,59.959724,30.414054,Прокуратура Красногвардейского района Санкт-Петербурга,102.9,0,0,0,0,0,3,3,3,,136.0,0,0,0,0,,,Охта маркет,103.6,0,6,11,23,0,0,0,0,,,0,0,0,0,,,Арт Пилатес,504.6,0,0,0,5,Мини-отель,230.9,0,1,1,1,0,0,0,0,,,0,0,0,1,Созвездие,816.4,0,3,8,19,,155.9,Газпромнефть,426.9,0,0,1,2,0,0,0,0,,,,23.4,28,0,0,0,0,,39.3,commercial,102.9,Санкт-Петербург,5946.2,0
1771.0,45.036063,38.975798,Страховой центр Дюкс,43.0,2,4,16,54,0,0,0,0,,412.8,0,0,0,1,Юнистрим,930.6,,3.7,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Lady Stretch,604.0,0,0,0,3,Интурист,174.0,0,7,7,15,0,0,0,0,,,0,0,0,0,,84.7,0,0,0,0,"ЖК ""Центральный""",371.1,,,0,0,0,0,0,0,0,0,,,,18.1,10,0,0,0,0,"ЖК ""Центральный""",371.1,residential,371.1,Краснодар,152.1,1
1772.0,45.036063,38.975798,Страховой центр Дюкс,43.0,2,4,16,54,0,0,2,3,,412.8,0,0,0,1,Юнистрим,930.6,,3.7,2,4,9,36,0,0,0,0,,,0,0,0,0,,,Lady Stretch,604.0,0,0,0,3,Интурист,174.0,0,0,0,0,0,0,0,0,,,1,5,26,94,,84.7,0,0,1,11,"ЖК ""Центральный""",371.1,,,0,0,0,0,0,0,0,0,,,,18.1,10,0,0,0,0,"ЖК ""Центральный""",371.1,commercial,43.0,Краснодар,152.1,1
1773.0,45.036063,38.975798,,,0,0,0,0,0,0,2,3,,412.8,0,0,0,1,Юнистрим,930.6,,3.7,2,4,9,36,0,0,0,0,,,0,0,0,0,,,Lady Stretch,604.0,0,0,0,3,Интурист,174.0,0,7,7,15,0,0,0,0,,,1,5,26,94,,84.7,0,0,1,11,"ЖК ""Центральный""",371.1,,,0,0,0,0,0,0,0,0,,,,18.1,10,0,0,2,15,"ЖК ""Центральный""",371.1,residential,371.1,Краснодар,152.1,1
1774.0,45.036063,38.975798,Страховой центр Дюкс,43.0,2,4,16,54,0,0,2,3,,412.8,0,0,0,1,Юнистрим,930.6,,3.7,2,4,9,36,0,0,0,0,,,0,0,0,0,,,Lady Stretch,604.0,0,0,0,0,Интурист,174.0,0,7,7,15,0,0,0,0,,,1,5,26,94,,84.7,0,0,0,0,"ЖК ""Центральный""",371.1,,,0,0,0,0,0,0,0,0,,,,18.1,0,0,0,2,15,"ЖК ""Центральный""",371.1,residential,371.1,Краснодар,152.1,0
1776.0,54.742881,55.989405,Ренессанс кредит,66.9,3,20,31,72,0,0,0,0,,,0,0,0,0,,,ВкусВилл,151.1,0,3,3,17,0,0,0,0,,,0,0,0,0,,,Acroschool,702.5,0,0,0,0,Wiki Hostel,580.5,0,0,0,0,0,0,0,0,,,0,1,1,1,,294.3,0,3,3,21,,210.7,Лукойл,498.1,0,0,0,0,0,0,0,0,,,,35.1,4,0,5,12,42,,210.7,residential,210.7,Уфа,3280.2,0
1777.0,54.742881,55.989405,Ренессанс кредит,66.9,0,0,0,0,0,0,0,0,,,0,0,0,0,,,ВкусВилл,151.1,0,3,3,17,0,0,0,0,,,0,0,0,0,,,Acroschool,702.5,0,0,0,3,Wiki Hostel,580.5,0,0,0,0,0,0,0,0,,,0,1,1,1,,294.3,0,3,3,21,,210.7,Лукойл,498.1,0,0,1,4,0,0,0,0,,,,35.1,4,0,5,12,42,,210.7,residential,210.7,Уфа,3280.2,0
1778.0,54.742881,55.989405,Ренессанс кредит,66.9,3,20,31,72,0,0,0,0,,,0,0,0,0,,,ВкусВилл,151.1,0,3,3,17,0,0,0,0,,,0,0,0,0,,,Acroschool,702.5,0,0,0,3,Wiki Hostel,580.5,0,0,0,0,0,0,0,0,,,0,1,1,1,,294.3,0,3,3,21,,210.7,Лукойл,498.1,0,0,1,4,0,0,0,0,,,,35.1,4,0,5,12,42,,210.7,commercial,66.9,Уфа,3280.2,0
1780.0,54.9954,82.868246,Многофункциональный Центр предоставления государственных и муниципальных услуг,10.7,15,17,21,32,0,0,0,0,,,0,0,0,0,,,Холди Дискаунтер,387.4,0,0,1,9,0,0,0,0,,,0,0,0,0,,,,957.8,0,0,0,0,,488.7,0,0,1,2,0,0,0,0,Новосибирск-Западный,876.5,0,0,9,28,,301.0,0,0,1,5,Дом «Парково»,461.3,Teboil,106.3,0,3,3,5,0,0,24,26,,355.4,,67.2,2,0,0,1,13,Дом «Парково»,461.3,residential,461.3,Новосибирск,5097.2,0
1781.0,48.482744,135.073534,"""Водоканал"" Управление",95.3,1,6,15,46,0,0,0,0,,,0,0,0,0,,,Белоруский ыермер,419.3,0,0,1,9,0,0,0,0,,,0,0,0,1,Центральный рынок,569.9,Спартак,624.4,0,0,0,3,Центральная,240.7,0,1,2,7,0,0,0,0,,,0,0,0,1,,743.4,0,0,0,0,,117.0,"ННК, АЗС №35",912.4,0,0,0,1,0,0,0,0,парк Динамо,306.0,,50.2,0,0,3,7,19,,117.0,commercial,95.3,Хабаровск,262.8,0
1782.0,48.482744,135.073534,"""Водоканал"" Управление",95.3,1,6,15,46,0,0,0,0,,,0,0,0,0,,,Белоруский ыермер,419.3,0,0,0,0,0,0,0,0,,,0,0,0,1,Центральный рынок,569.9,Спартак,624.4,0,0,0,3,Центральная,240.7,0,1,2,7,0,0,0,0,,,0,0,0,1,,743.4,0,0,0,0,,117.0,"ННК, АЗС №35",912.4,0,0,0,0,0,0,2,5,парк Динамо,306.0,,50.2,5,0,3,7,19,,117.0,residential,117.0,Хабаровск,262.8,0
1783.0,48.482744,135.073534,"""Водоканал"" Управление",95.3,1,6,15,46,0,0,0,0,,,0,0,0,0,,,Белоруский ыермер,419.3,0,0,1,9,0,0,0,0,,,0,0,0,0,Центральный рынок,569.9,Спартак,624.4,0,0,0,0,Центральная,240.7,0,1,2,7,0,0,0,0,,,0,0,0,1,,743.4,0,2,5,17,,117.0,"ННК, АЗС №35",912.4,0,0,0,0,0,0,2,5,парк Динамо,306.0,,50.2,5,0,3,7,19,,117.0,residential,117.0,Хабаровск,262.8,1
1784.0,56.316264,44.01974,Билайн,73.1,1,9,27,88,0,0,0,0,,1000.7,0,0,0,0,,,КуулКлевер,133.2,0,0,0,0,0,0,0,0,,,0,0,0,0,,,ФизКульт Старт,33.9,1,2,3,11,Пилигрим,594.3,0,0,0,6,0,0,0,0,,,0,0,0,3,,636.0,0,8,20,74,,159.2,Опти,823.4,0,0,0,0,0,0,0,5,,588.3,,32.5,0,1,10,27,115,ТЦ Белинка,50.6,commercial,50.6,Нижний Новгород,1452.8,1
1785.0,56.316264,44.01974,Билайн,73.1,1,9,27,88,0,0,0,0,,1000.7,0,0,0,0,,,КуулКлевер,133.2,0,2,9,23,0,0,0,0,,,0,0,0,0,,,ФизКульт Старт,33.9,1,2,3,11,Пилигрим,594.3,0,0,0,0,0,0,0,0,,,0,0,0,3,,636.0,0,8,20,74,,159.2,Опти,823.4,0,0,0,1,0,0,0,5,,588.3,,32.5,9,1,10,27,115,ТЦ Белинка,50.6,commercial,50.6,Нижний Новгород,1452.8,0
1786.0,56.316264,44.01974,Билайн,73.1,1,9,27,88,0,0,0,0,,1000.7,0,0,0,0,,,КуулКлевер,133.2,0,2,9,23,0,0,0,0,,,0,0,0,0,,,ФизКульт Старт,33.9,1,2,3,11,Пилигрим,594.3,0,0,0,0,0,0,0,0,,,0,0,0,3,,636.0,0,8,20,74,,159.2,Опти,823.4,0,0,0,1,0,0,0,0,,588.3,,32.5,0,1,10,27,115,ТЦ Белинка,50.6,commercial,50.6,Нижний Новгород,1452.8,1
1787.0,59.851259,30.320476,МТС,166.4,0,0,0,0,0,1,2,3,,193.1,0,0,0,0,,,Продукты,67.6,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,138.1,0,1,1,9,Какаду,187.6,0,1,4,8,0,0,0,0,Московская,108.0,0,1,1,3,,233.9,0,1,4,18,,294.7,Teboil,851.5,0,0,0,2,0,0,0,0,,,,15.8,26,0,2,8,32,,219.0,commercial,219.0,Санкт-Петербург,7422.6,0
1788.0,59.851259,30.320476,МТС,166.4,0,6,23,55,0,1,2,3,,193.1,0,0,0,0,,,Продукты,67.6,1,4,13,33,0,0,0,0,,,0,0,0,0,,,,138.1,0,0,0,0,Какаду,187.6,0,1,4,8,0,0,0,0,Московская,108.0,0,0,0,0,,233.9,0,1,4,18,,294.7,Teboil,851.5,0,0,0,2,0,0,0,0,,,,15.8,26,0,2,8,32,,219.0,commercial,219.0,Санкт-Петербург,7422.6,0
1790.0,43.117517,131.883778,Управление по вопросам миграции,51.0,0,0,0,0,0,1,1,1,,220.4,0,0,0,0,,,Трейси маркет,32.7,1,4,13,25,0,0,0,0,,,0,0,0,1,,576.8,Dva Vodoleya,310.1,0,0,4,9,Пекинский Дворик,52.7,1,9,26,42,0,0,0,0,Владивосток,720.1,0,0,0,0,,,1,3,8,29,,46.0,BENZO АЗС №6,889.4,0,0,0,1,0,2,4,12,улица Адмирала Фокина,204.5,,53.0,15,2,8,15,37,,46.0,residential,46.0,Владивосток,309.0,1
1791.0,60.006539,30.256822,Скандинавия Ава-Петер,119.4,0,4,10,34,0,0,2,7,Сбер,307.6,0,0,1,1,Юнистрим,418.1,,185.0,0,0,0,0,0,0,0,0,,,0,0,0,1,Ярмарка,617.1,Monkey Fly,381.4,0,0,2,5,Тройка,672.5,0,0,0,2,0,0,1,1,Комендантский проспект,421.6,0,0,0,0,,,0,0,0,0,,216.5,Линос,567.4,0,0,0,3,0,0,0,0,,,,51.5,10,0,0,0,0,,199.3,commercial,119.4,Санкт-Петербург,8250.9,0
1792.0,47.269731,39.789663,Билайн,281.8,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,8.4,2,4,5,8,0,0,0,0,,,0,0,1,1,"Рынок ""УЮТ""",331.4,,,0,0,0,0,Кокос,776.9,0,0,0,2,0,0,0,0,,,0,0,0,40,,743.7,1,2,7,19,,86.1,Teboil,726.1,0,0,0,1,0,0,0,0,,,,76.4,2,1,2,8,20,,86.1,residential,86.1,Ростов-на-Дону,7467.9,0
1793.0,60.036829,30.415554,Билайн,89.5,1,4,16,32,0,4,7,8,Сбер,132.3,0,0,1,1,Юнистрим,367.3,Продукты,250.6,0,1,4,23,0,0,0,0,,,0,0,0,0,Рынок на Ушинского,416.4,Alex Fitness,411.4,0,0,0,0,Хокко,404.2,0,0,0,0,0,0,1,1,Гражданский проспект,405.9,0,0,0,0,,,0,0,2,14,,396.4,Лукойл,609.6,0,0,0,2,0,0,0,0,,,,17.4,12,0,0,7,23,,368.7,commercial,368.7,Санкт-Петербург,12255.1,0
1795.0,60.005324,30.328022,Уберу24,16.2,1,5,14,59,0,0,1,2,,460.6,0,0,0,0,,,,378.4,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Спорткомплекс Радиополитехникума,244.0,0,1,2,5,Светлана,389.4,0,0,1,1,0,0,0,0,,,0,0,0,0,Дача Ланских,728.1,0,2,7,25,"ЖК ""iD Светлановский""",228.9,Татнефть,889.5,0,0,0,1,0,0,0,0,,,,47.7,10,0,0,0,0,"ЖК ""iD Светлановский""",228.9,commercial,16.2,Санкт-Петербург,7448.3,0
1796.0,59.826022,30.03651,Правление СНТ «Нижняя Колония»,617.4,0,0,0,1,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,1,СНТ «Нижняя Колония»,527.0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,СНТ «Нижняя Колония»,527.0,residential,527.0,Санкт-Петербург,18175.8,0
1797.0,47.227892,39.713764,МТС,166.0,0,5,20,75,0,0,0,0,,463.0,0,0,0,0,,,Фасоль,291.9,0,2,7,31,0,0,0,0,,,0,0,0,0,,,Физкульт,114.8,0,0,0,0,Лофт Отель Набоков,65.2,1,1,2,15,0,0,0,0,,,0,0,0,0,,915.9,0,0,0,0,,131.9,,,0,0,0,0,3,4,4,5,Газетный переулок,48.3,,50.6,0,1,10,22,84,,64.4,commercial,64.4,Ростов-на-Дону,778.6,1
